,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3492181,112878,2018-08-24,2018-08-24,20180716.0,C,1285000,5.8,6.9,0,0.082736,120514968,,1,CBOE S&P 100 INDEX,E,1272.4300537109375
3494227,112878,2018-08-27,2018-08-27,20180716.0,C,1285000,9.8,11.1,0,0.084686,120514968,,1,CBOE S&P 100 INDEX,E,1283.449951171875
3496273,112878,2018-08-28,2018-08-28,20180716.0,C,1285000,9.3,10.7,0,0.083762,120514968,,1,CBOE S&P 100 INDEX,E,1283.239990234375
3498319,112878,2018-08-29,2018-08-29,20180716.0,C,1285000,14.5,16.0,0,0.092162,120514968,,1,CBOE S&P 100 INDEX,E,1291.510009765625
3500365,112878,2018-08-30,2018-08-30,20180716.0,C,1285000,12.4,14.4,0,0.097885,120514968,,1,CBOE S&P 100 INDEX,E,1287.3599853515625
3502539,112878,2018-08-31,2018-08-31,20180716.0,C,1285000,11.4,12.7,0,0.091084,120514968,,1,CBOE S&P 100 INDEX,E,1286.9000244140625
3504587,112878,2018-09-04,2018-09-04,20180716.0,C,1285000,9.0,10.2,0,0.092053,120514968,,1,CBOE S&P 100 INDEX,E,1284.030029296875
3506635,112878,2018-09-05,2018-09-05,20180716.0,C,1285000,7.0,8.1,0,0.095015,120514968,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3508683,112878,2018-09-06,2018-09-06,20180716.0,C,1285000,5.2,6.2,0,0.100035,120514968,,1,CBOE S&P 100 INDEX,E,1273.97998046875
3510859,112878,2018-09-07,2018-09-07,20180716.0,C,1285000,3.8,5.4,0,0.100737,120514968,,1,CBOE S&P 100 INDEX,E,1271.27001953125
3512911,112878,2018-09-10,2018-09-10,20180716.0,C,1285000,2.85,3.6,0,0.091182,120514968,,1,CBOE S&P 100 INDEX,E,1272.2900390625
3514963,112878,2018-09-11,2018-09-11,20180716.0,C,1285000,4.3,5.3,0,0.087877,120514968,,1,CBOE S&P 100 INDEX,E,1279.0699462890625
3517015,112878,2018-09-12,2018-09-12,20180716.0,C,1285000,3.8,4.7,0,0.083594,120514968,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3519067,112878,2018-09-13,2018-09-13,20180716.0,C,1285000,6.4,7.3,0,0.080255,120514968,,1,CBOE S&P 100 INDEX,E,1286.56005859375
3521249,112878,2018-09-14,2018-09-14,20180716.0,C,1285000,5.6,6.8,0,0.083678,120514968,,1,CBOE S&P 100 INDEX,E,1285.5999755859375
3523307,112878,2018-09-17,2018-09-17,20180716.0,C,1285000,2.05,2.95,0,0.101696,120514968,,1,CBOE S&P 100 INDEX,E,1277.5699462890625
3525365,112878,2018-09-18,2018-09-18,20180716.0,C,1285000,4.4,6.0,0,0.11325,120514968,,1,CBOE S&P 100 INDEX,E,1284.9100341796875
3527423,112878,2018-09-19,2018-09-19,20180716.0,C,1285000,5.2,6.3,0,0.105115,120514968,,1,CBOE S&P 100 INDEX,E,1288.1500244140625
3529775,112878,2018-09-20,2018-09-20,20180716.0,C,1285000,13.9,15.6,0,0.150271,120514968,,1,CBOE S&P 100 INDEX,E,1299.4000244140625
3532127,112878,2018-09-21,2018-09-21,20180716.0,C,1285000,10.4,13.9,0,,120514968,,1,CBOE S&P 100 INDEX,E,1298.1400146484375
