,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3702623,112878,2018-12-20,2018-12-20,20181002.0,C,1270000,0.0,0.4,0,0.218208,124068743,,1,CBOE S&P 100 INDEX,E,1096.3599853515625
3705899,112878,2018-12-21,2018-12-21,20181002.0,C,1270000,0.0,1.5,0,0.302157,124068743,,1,CBOE S&P 100 INDEX,E,1071.3199462890625
3708899,112878,2018-12-24,2018-12-24,20181002.0,C,1270000,0.0,1.5,0,0.363024,124068743,,1,CBOE S&P 100 INDEX,E,1042.77001953125
3712125,112878,2018-12-26,2018-12-26,20181002.0,C,1270000,0.0,0.35,0,0.240228,124068743,,1,CBOE S&P 100 INDEX,E,1096.949951171875
3715641,112878,2018-12-27,2018-12-27,20181002.0,C,1270000,0.0,0.35,0,0.234438,124068743,,1,CBOE S&P 100 INDEX,E,1105.1700439453125
3719789,112878,2018-12-28,2018-12-28,20181002.0,C,1270000,0.0,0.35,0,0.241095,124068743,,1,CBOE S&P 100 INDEX,E,1104.3399658203125
3723755,112878,2018-12-31,2018-12-31,20181002.0,C,1270000,0.0,1.5,0,0.30163,124068743,,1,CBOE S&P 100 INDEX,E,1113.8699951171875
3729153,112878,2019-01-02,2019-01-02,20181002.0,C,1270000,0.0,0.25,0,0.244326,124068743,,1,CBOE S&P 100 INDEX,E,1118.1400146484375
3733098,112878,2019-01-03,2019-01-03,20181002.0,C,1270000,0.0,0.25,0,0.300188,124068743,,1,CBOE S&P 100 INDEX,E,1088.030029296875
3737101,112878,2019-01-04,2019-01-04,20181002.0,C,1270000,0.0,0.3,0,0.252683,124068743,,1,CBOE S&P 100 INDEX,E,1126.6400146484375
3740878,112878,2019-01-07,2019-01-07,20181002.0,C,1270000,0.0,0.25,0,0.266875,124068743,,1,CBOE S&P 100 INDEX,E,1133.219970703125
3744653,112878,2019-01-08,2019-01-08,20181002.0,C,1270000,0.0,0.25,0,0.259384,124068743,,1,CBOE S&P 100 INDEX,E,1143.8699951171875
3748428,112878,2019-01-09,2019-01-09,20181002.0,C,1270000,0.0,0.25,0,0.267754,124068743,,1,CBOE S&P 100 INDEX,E,1146.6600341796875
3752255,112878,2019-01-10,2019-01-10,20181002.0,C,1270000,0.0,10.0,0,,124068743,,1,CBOE S&P 100 INDEX,E,1149.469970703125
3756146,112878,2019-01-11,2019-01-11,20181002.0,C,1270000,0.0,0.25,0,0.297413,124068743,,1,CBOE S&P 100 INDEX,E,1149.3499755859375
3759735,112878,2019-01-14,2019-01-14,20181002.0,C,1270000,0.0,0.25,0,0.409584,124068743,,1,CBOE S&P 100 INDEX,E,1143.949951171875
3763323,112878,2019-01-15,2019-01-15,20181002.0,C,1270000,0.0,0.25,0,0.425558,124068743,,1,CBOE S&P 100 INDEX,E,1157.449951171875
3766910,112878,2019-01-16,2019-01-16,20181002.0,C,1270000,0.0,0.25,0,0.510478,124068743,,1,CBOE S&P 100 INDEX,E,1159.93994140625
3770499,112878,2019-01-17,2019-01-17,20181002.0,C,1270000,0.0,0.25,0,0.673809,124068743,,1,CBOE S&P 100 INDEX,E,1167.8599853515625
3774088,112878,2019-01-18,2019-01-18,20181002.0,C,1270000,0.0,1.5,0,,124068743,,1,CBOE S&P 100 INDEX,E,1181.550048828125
