,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3033856,112878,2017-09-11,2017-09-11,20170911.0,C,1140000,10.6,13.9,17,0.09579,117049460,,1,CBOE S&P 100 INDEX,E,1098.5400390625
3035494,112878,2017-09-12,2017-09-12,20170911.0,C,1140000,12.2,15.2,0,0.096607,117049460,,1,CBOE S&P 100 INDEX,E,1103.030029296875
3037132,112878,2017-09-13,2017-09-13,20170911.0,C,1140000,12.6,14.4,0,0.094055,117049460,,1,CBOE S&P 100 INDEX,E,1104.8800048828125
3038770,112878,2017-09-14,2017-09-14,20170911.0,C,1140000,12.2,14.2,0,0.094425,117049460,,1,CBOE S&P 100 INDEX,E,1103.6600341796875
3040408,112878,2017-09-15,2017-09-15,20170911.0,C,1140000,11.7,14.4,0,0.092501,117049460,,1,CBOE S&P 100 INDEX,E,1105.1099853515625
3042050,112878,2017-09-18,2017-09-18,20170911.0,C,1140000,11.2,13.8,0,0.089705,117049460,,1,CBOE S&P 100 INDEX,E,1106.260009765625
3043692,112878,2017-09-19,2017-09-19,20170911.0,C,1140000,12.2,15.0,0,0.090612,117049460,,1,CBOE S&P 100 INDEX,E,1109.260009765625
3045334,112878,2017-09-20,2017-09-20,20170911.0,C,1140000,12.2,15.0,0,0.089685,117049460,,1,CBOE S&P 100 INDEX,E,1110.1600341796875
3047078,112878,2017-09-21,2017-09-21,20170911.0,C,1140000,11.1,13.6,0,0.089467,117049460,,1,CBOE S&P 100 INDEX,E,1106.3900146484375
3048822,112878,2017-09-22,2017-09-22,20170911.0,C,1140000,10.8,14.1,0,0.089874,117049460,,1,CBOE S&P 100 INDEX,E,1106.6099853515625
3050470,112878,2017-09-25,2017-09-25,20170911.0,C,1140000,10.2,12.8,0,0.090302,117049460,,1,CBOE S&P 100 INDEX,E,1103.5999755859375
3052118,112878,2017-09-26,2017-09-26,20170911.0,C,1140000,10.6,12.7,0,0.091508,117049460,,1,CBOE S&P 100 INDEX,E,1103.2099609375
3053766,112878,2017-09-27,2017-09-27,20170911.0,C,1140000,11.6,14.6,0,0.092644,117049460,,1,CBOE S&P 100 INDEX,E,1107.3699951171875
3055518,112878,2017-09-28,2017-09-28,20170911.0,C,1140000,11.9,14.6,0,0.091972,117049460,,1,CBOE S&P 100 INDEX,E,1108.7099609375
3057270,112878,2017-09-29,2017-09-29,20170911.0,C,1140000,13.1,14.9,0,0.090623,117049460,,1,CBOE S&P 100 INDEX,E,1112.18994140625
3058892,112878,2017-10-02,2017-10-02,20170911.0,C,1140000,13.5,16.4,0,0.093043,117049460,,1,CBOE S&P 100 INDEX,E,1116.739990234375
3060580,112878,2017-10-03,2017-10-03,20170911.0,C,1140000,14.5,17.4,0,0.093643,117049460,,1,CBOE S&P 100 INDEX,E,1119.3499755859375
3062268,112878,2017-10-04,2017-10-04,20170911.0,C,1140000,15.1,17.1,0,0.094535,117049460,,1,CBOE S&P 100 INDEX,E,1119.2099609375
3064060,112878,2017-10-05,2017-10-05,20170911.0,C,1140000,17.1,19.9,0,0.093583,117049460,,1,CBOE S&P 100 INDEX,E,1126.5
3065906,112878,2017-10-06,2017-10-06,20170911.0,C,1140000,16.4,19.6,0,0.093844,117049460,,1,CBOE S&P 100 INDEX,E,1125.030029296875
3067642,112878,2017-10-09,2017-10-09,20170911.0,C,1140000,16.8,19.3,0,0.096383,117049460,,1,CBOE S&P 100 INDEX,E,1123.6099853515625
3069392,112878,2017-10-10,2017-10-10,20170911.0,C,1140000,17.5,20.1,0,0.095307,117049460,,1,CBOE S&P 100 INDEX,E,1126.489990234375
3071142,112878,2017-10-11,2017-10-11,20170911.0,C,1140000,17.7,20.9,0,0.094028,117049460,,1,CBOE S&P 100 INDEX,E,1128.8900146484375
3073010,112878,2017-10-12,2017-10-12,20170911.0,C,1140000,17.2,19.0,0,0.095251,117049460,,1,CBOE S&P 100 INDEX,E,1125.0400390625
3074878,112878,2017-10-13,2017-10-13,20170911.0,C,1140000,17.0,19.2,0,0.093867,117049460,,1,CBOE S&P 100 INDEX,E,1126.1600341796875
3076636,112878,2017-10-16,2017-10-16,20170911.0,C,1140000,17.7,20.6,0,0.093797,117049460,,1,CBOE S&P 100 INDEX,E,1129.2900390625
3078394,112878,2017-10-17,2017-10-17,20170911.0,C,1140000,18.3,20.8,0,0.092652,117049460,,1,CBOE S&P 100 INDEX,E,1130.969970703125
3080152,112878,2017-10-18,2017-10-18,20170911.0,C,1140000,19.0,22.1,0,0.095157,117049460,,1,CBOE S&P 100 INDEX,E,1131.780029296875
3081910,112878,2017-10-19,2017-10-19,20170911.0,C,1140000,17.7,21.2,0,0.09301,117049460,,1,CBOE S&P 100 INDEX,E,1130.7099609375
