,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3602070,112878,2018-11-01,2018-11-01,20180725.0,C,1235000,8.7,10.1,0,0.159949,121415366,,1,CBOE S&P 100 INDEX,E,1219.800048828125
3604520,112878,2018-11-02,2018-11-02,20180725.0,C,1235000,5.1,6.7,0,0.157317,121415366,,1,CBOE S&P 100 INDEX,E,1210.739990234375
3606840,112878,2018-11-05,2018-11-05,20180725.0,C,1235000,6.6,8.1,0,0.170272,121415366,,1,CBOE S&P 100 INDEX,E,1217.5
3609160,112878,2018-11-06,2018-11-06,20180725.0,C,1235000,8.3,9.8,0,0.1676,121415366,,1,CBOE S&P 100 INDEX,E,1224.6700439453125
3611480,112878,2018-11-07,2018-11-07,20180725.0,C,1235000,21.1,22.9,0,0.143848,121415366,,1,CBOE S&P 100 INDEX,E,1252.449951171875
3613800,112878,2018-11-08,2018-11-08,20180725.0,C,1235000,17.6,19.2,0,0.13383,121415366,,1,CBOE S&P 100 INDEX,E,1249.0799560546875
3616242,112878,2018-11-09,2018-11-09,20180725.0,C,1235000,10.6,12.7,0,0.15298,121415366,,1,CBOE S&P 100 INDEX,E,1237.3499755859375
3618592,112878,2018-11-12,2018-11-12,20181112.0,C,1235000,1.55,2.35,1,0.182861,121415366,,1,CBOE S&P 100 INDEX,E,1211.5899658203125
3620942,112878,2018-11-13,2018-11-13,20181112.0,C,1235000,0.8,1.5,0,0.191742,121415366,,1,CBOE S&P 100 INDEX,E,1209.1500244140625
3623292,112878,2018-11-14,2018-11-14,20181112.0,C,1235000,0.0,0.55,0,0.21662,121415366,,1,CBOE S&P 100 INDEX,E,1199.77001953125
3625642,112878,2018-11-15,2018-11-15,20181112.0,C,1235000,0.0,0.45,0,0.203104,121415366,,1,CBOE S&P 100 INDEX,E,1212.5899658203125
3629134,112878,2018-11-16,2018-11-16,20181112.0,C,1235000,0.0,1.5,0,,121415366,,1,CBOE S&P 100 INDEX,E,1213.72998046875
