,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
2557723,112878,2016-08-05,2016-08-05,20160428.0,C,900000,115.4,123.4,0,0.184771,110254013,,1,CBOE S&P 100 INDEX,E,966.9199829101562
2559521,112878,2016-08-08,2016-08-08,20160428.0,C,900000,115.0,121.5,0,0.183636,110254013,,1,CBOE S&P 100 INDEX,E,965.97998046875
2561305,112878,2016-08-09,2016-08-09,20160428.0,C,900000,114.8,121.3,0,0.182649,110254013,,1,CBOE S&P 100 INDEX,E,966.9299926757812
2563089,112878,2016-08-10,2016-08-10,20160428.0,C,900000,113.0,119.0,0,0.183338,110254013,,1,CBOE S&P 100 INDEX,E,963.780029296875
2564915,112878,2016-08-11,2016-08-11,20160428.0,C,900000,116.2,122.6,0,0.184459,110254013,,1,CBOE S&P 100 INDEX,E,967.6599731445312
2566775,112878,2016-08-12,2016-08-12,20160428.0,C,900000,113.6,120.4,0,0.182076,110254013,,1,CBOE S&P 100 INDEX,E,966.510009765625
2568643,112878,2016-08-15,2016-08-15,20160428.0,C,900000,116.4,123.8,0,0.18545,110254013,,1,CBOE S&P 100 INDEX,E,968.8200073242188
2570401,112878,2016-08-16,2016-08-16,20160428.0,C,900000,115.6,122.5,0,0.187342,110254013,,1,CBOE S&P 100 INDEX,E,964.5599975585938
2572159,112878,2016-08-17,2016-08-17,20160428.0,C,900000,114.5,122.5,0,0.184124,110254013,,1,CBOE S&P 100 INDEX,E,966.489990234375
2573917,112878,2016-08-18,2016-08-18,20160428.0,C,900000,114.8,121.7,0,0.183705,110254013,,1,CBOE S&P 100 INDEX,E,967.0800170898438
2575676,112878,2016-08-19,2016-08-19,20160428.0,C,900000,113.7,121.7,0,0.184286,110254013,,1,CBOE S&P 100 INDEX,E,964.7999877929688
2577491,112878,2016-08-22,2016-08-22,20160428.0,C,900000,113.4,121.4,0,0.184491,110254013,,1,CBOE S&P 100 INDEX,E,964.1500244140625
2579236,112878,2016-08-23,2016-08-23,20160428.0,C,900000,114.7,122.7,0,0.185378,110254013,,1,CBOE S&P 100 INDEX,E,965.3900146484375
2580982,112878,2016-08-24,2016-08-24,20160428.0,C,900000,110.6,118.6,0,0.182537,110254013,,1,CBOE S&P 100 INDEX,E,961.4600219726562
2582728,112878,2016-08-25,2016-08-25,20160428.0,C,900000,110.5,118.5,0,0.183766,110254013,,1,CBOE S&P 100 INDEX,E,959.8099975585938
2584580,112878,2016-08-26,2016-08-26,20160428.0,C,900000,111.4,119.4,0,0.18508,110254013,,1,CBOE S&P 100 INDEX,E,959.0599975585938
2586344,112878,2016-08-29,2016-08-29,20160428.0,C,900000,112.9,120.8,0,0.183907,110254013,,1,CBOE S&P 100 INDEX,E,963.5499877929688
2588092,112878,2016-08-30,2016-08-30,20160428.0,C,900000,112.9,117.6,0,0.182813,110254013,,1,CBOE S&P 100 INDEX,E,961.780029296875
2589840,112878,2016-08-31,2016-08-31,20160428.0,C,900000,112.3,116.5,0,0.183252,110254013,,1,CBOE S&P 100 INDEX,E,960.0800170898438
2593053,112878,2016-09-01,2016-09-01,20160428.0,C,900000,111.1,116.5,0,0.182188,110254013,,1,CBOE S&P 100 INDEX,E,960.239990234375
2594907,112878,2016-09-02,2016-09-02,20160428.0,C,900000,113.8,119.1,0,0.183669,110254013,,1,CBOE S&P 100 INDEX,E,963.6699829101562
2596659,112878,2016-09-06,2016-09-06,20160428.0,C,900000,115.1,119.0,0,0.18255,110254013,,1,CBOE S&P 100 INDEX,E,966.8400268554688
2598411,112878,2016-09-07,2016-09-07,20160428.0,C,900000,114.9,119.2,0,0.183406,110254013,,1,CBOE S&P 100 INDEX,E,966.1199951171875
2600269,112878,2016-09-08,2016-09-08,20160428.0,C,900000,114.6,119.4,0,0.184437,110254013,,1,CBOE S&P 100 INDEX,E,964.3400268554688
2602127,112878,2016-09-09,2016-09-09,20160428.0,C,900000,102.1,109.2,0,0.185879,110254013,,1,CBOE S&P 100 INDEX,E,942.6199951171875
2603885,112878,2016-09-12,2016-09-12,20160428.0,C,900000,108.9,115.6,0,0.184926,110254013,,1,CBOE S&P 100 INDEX,E,956.2000122070312
2605643,112878,2016-09-13,2016-09-13,20160428.0,C,900000,105.0,109.1,0,0.188214,110254013,,1,CBOE S&P 100 INDEX,E,943.3300170898438
2607401,112878,2016-09-14,2016-09-14,20160428.0,C,900000,104.1,109.1,0,0.188368,110254013,,1,CBOE S&P 100 INDEX,E,943.2899780273438
2609159,112878,2016-09-15,2016-09-15,20160428.0,C,900000,108.6,113.9,0,0.187632,110254013,,1,CBOE S&P 100 INDEX,E,952.5999755859375
2610917,112878,2016-09-16,2016-09-16,20160428.0,C,900000,105.9,111.8,0,0.186513,110254013,,1,CBOE S&P 100 INDEX,E,948.7999877929688
2612643,112878,2016-09-19,2016-09-19,20160428.0,C,900000,105.5,110.9,0,0.186934,110254013,,1,CBOE S&P 100 INDEX,E,947.3499755859375
2614369,112878,2016-09-20,2016-09-20,20160428.0,C,900000,106.7,111.1,0,0.186585,110254013,,1,CBOE S&P 100 INDEX,E,948.77001953125
2616095,112878,2016-09-21,2016-09-21,20160428.0,C,900000,108.7,114.0,0,0.182189,110254013,,1,CBOE S&P 100 INDEX,E,957.25
2617923,112878,2016-09-22,2016-09-22,20160428.0,C,900000,113.1,117.2,0,0.183359,110254013,,1,CBOE S&P 100 INDEX,E,963.2000122070312
2619751,112878,2016-09-23,2016-09-23,20160428.0,C,900000,109.4,114.1,0,0.183028,110254013,,1,CBOE S&P 100 INDEX,E,957.9500122070312
2621479,112878,2016-09-26,2016-09-26,20160428.0,C,900000,104.3,108.5,0,0.183365,110254013,,1,CBOE S&P 100 INDEX,E,948.760009765625
2623207,112878,2016-09-27,2016-09-27,20160428.0,C,900000,106.5,111.7,0,0.181372,110254013,,1,CBOE S&P 100 INDEX,E,955.6500244140625
2624935,112878,2016-09-28,2016-09-28,20160428.0,C,900000,109.7,113.2,0,0.181845,110254013,,1,CBOE S&P 100 INDEX,E,960.0599975585938
2626765,112878,2016-09-29,2016-09-29,20160428.0,C,900000,104.9,109.9,0,0.184397,110254013,,1,CBOE S&P 100 INDEX,E,950.9199829101562
2628595,112878,2016-09-30,2016-09-30,20160428.0,C,900000,109.4,114.1,0,0.184405,110254013,,1,CBOE S&P 100 INDEX,E,958.6799926757812
2630429,112878,2016-10-03,2016-10-03,20160428.0,C,900000,106.8,111.7,0,0.182268,110254013,,1,CBOE S&P 100 INDEX,E,956.1599731445312
2632263,112878,2016-10-04,2016-10-04,20160428.0,C,900000,104.4,109.4,0,0.181382,110254013,,1,CBOE S&P 100 INDEX,E,952.47998046875
2634097,112878,2016-10-05,2016-10-05,20160428.0,C,900000,107.1,112.8,0,0.182594,110254013,,1,CBOE S&P 100 INDEX,E,956.5599975585938
2636033,112878,2016-10-06,2016-10-06,20160428.0,C,900000,107.5,112.4,0,0.18221,110254013,,1,CBOE S&P 100 INDEX,E,956.8300170898438
2637969,112878,2016-10-07,2016-10-07,20160428.0,C,900000,106.6,112.5,0,0.183278,110254013,,1,CBOE S&P 100 INDEX,E,955.0900268554688
2639799,112878,2016-10-10,2016-10-10,20160428.0,C,900000,108.4,114.4,0,0.182273,110254013,,1,CBOE S&P 100 INDEX,E,959.02001953125
2641629,112878,2016-10-11,2016-10-11,20160428.0,C,900000,104.0,108.3,0,0.182939,110254013,,1,CBOE S&P 100 INDEX,E,949.0399780273438
2643459,112878,2016-10-12,2016-10-12,20160428.0,C,900000,104.8,109.0,0,0.183861,110254013,,1,CBOE S&P 100 INDEX,E,949.6199951171875
2645391,112878,2016-10-13,2016-10-13,20160428.0,C,900000,101.5,106.3,0,0.182234,110254013,,1,CBOE S&P 100 INDEX,E,946.4199829101562
2647323,112878,2016-10-14,2016-10-14,20160428.0,C,900000,102.8,107.6,0,0.184075,110254013,,1,CBOE S&P 100 INDEX,E,946.8900146484375
2649149,112878,2016-10-17,2016-10-17,20160428.0,C,900000,99.9,104.4,0,0.181315,110254013,,1,CBOE S&P 100 INDEX,E,944.2999877929688
2650975,112878,2016-10-18,2016-10-18,20160428.0,C,900000,102.8,107.6,0,0.182452,110254013,,1,CBOE S&P 100 INDEX,E,949.0999755859375
2652801,112878,2016-10-19,2016-10-19,20160428.0,C,900000,103.2,108.1,0,0.182327,110254013,,1,CBOE S&P 100 INDEX,E,950.010009765625
2654627,112878,2016-10-20,2016-10-20,20160428.0,C,900000,101.9,106.7,0,0.180169,110254013,,1,CBOE S&P 100 INDEX,E,949.1199951171875
2656453,112878,2016-10-21,2016-10-21,20160428.0,C,900000,101.8,106.3,0,0.179054,110254013,,1,CBOE S&P 100 INDEX,E,949.6599731445312
2658275,112878,2016-10-24,2016-10-24,20160428.0,C,900000,104.5,109.0,0,0.178653,110254013,,1,CBOE S&P 100 INDEX,E,954.7000122070312
2660097,112878,2016-10-25,2016-10-25,20160428.0,C,900000,104.7,108.9,0,0.180575,110254013,,1,CBOE S&P 100 INDEX,E,952.7999877929688
2661919,112878,2016-10-26,2016-10-26,20160428.0,C,900000,103.0,108.3,0,0.179617,110254013,,1,CBOE S&P 100 INDEX,E,951.2100219726562
2663843,112878,2016-10-27,2016-10-27,20160428.0,C,900000,104.3,108.8,0,0.182375,110254013,,1,CBOE S&P 100 INDEX,E,949.989990234375
2665767,112878,2016-10-28,2016-10-28,20160428.0,C,900000,100.1,107.1,0,0.182105,110254013,,1,CBOE S&P 100 INDEX,E,945.3200073242188
2667589,112878,2016-10-31,2016-10-31,20160428.0,C,900000,100.0,105.0,0,0.1819,110254013,,1,CBOE S&P 100 INDEX,E,943.8699951171875
2669411,112878,2016-11-01,2016-11-01,20160428.0,C,900000,96.1,101.1,0,0.180553,110254013,,1,CBOE S&P 100 INDEX,E,938.3599853515625
2671233,112878,2016-11-02,2016-11-02,20160428.0,C,900000,92.1,97.1,0,0.179955,110254013,,1,CBOE S&P 100 INDEX,E,931.6900024414062
2673157,112878,2016-11-03,2016-11-03,20160428.0,C,900000,89.0,94.0,0,0.179321,110254013,,1,CBOE S&P 100 INDEX,E,926.6300048828125
2675081,112878,2016-11-04,2016-11-04,20160428.0,C,900000,88.6,93.6,0,0.181626,110254013,,1,CBOE S&P 100 INDEX,E,923.8400268554688
2676903,112878,2016-11-07,2016-11-07,20161107.0,C,900000,98.4,103.4,1,0.178892,110254013,,1,CBOE S&P 100 INDEX,E,944.3499755859375
2678725,112878,2016-11-08,2016-11-08,20161107.0,C,900000,100.7,107.4,0,0.181064,110254013,,1,CBOE S&P 100 INDEX,E,947.52001953125
2680547,112878,2016-11-09,2016-11-09,20161109.0,C,900000,105.9,111.5,1,0.176312,110254013,,1,CBOE S&P 100 INDEX,E,959.4600219726562
2682409,112878,2016-11-10,2016-11-10,20161109.0,C,900000,109.9,115.1,0,0.182409,110254013,,1,CBOE S&P 100 INDEX,E,960.4000244140625
2684271,112878,2016-11-11,2016-11-11,20161109.0,C,900000,107.1,112.6,0,0.178123,110254013,,1,CBOE S&P 100 INDEX,E,958.6799926757812
2686031,112878,2016-11-14,2016-11-14,20161109.0,C,900000,107.3,112.7,0,0.181839,110254013,,1,CBOE S&P 100 INDEX,E,955.3400268554688
2687791,112878,2016-11-15,2016-11-15,20161109.0,C,900000,111.6,115.1,0,0.180326,110254013,,1,CBOE S&P 100 INDEX,E,962.280029296875
2689551,112878,2016-11-16,2016-11-16,20161109.0,C,900000,111.6,115.2,0,0.181601,110254013,,1,CBOE S&P 100 INDEX,E,961.3900146484375
2691311,112878,2016-11-17,2016-11-17,20161109.0,C,900000,114.5,118.3,0,0.182398,110254013,,1,CBOE S&P 100 INDEX,E,965.6199951171875
2693071,112878,2016-11-18,2016-11-18,20161109.0,C,900000,112.2,117.9,0,0.182091,110254013,,1,CBOE S&P 100 INDEX,E,963.1300048828125
2694733,112878,2016-11-21,2016-11-21,20161109.0,C,900000,118.4,122.4,0,0.184191,110254013,,1,CBOE S&P 100 INDEX,E,970.1799926757812
2696395,112878,2016-11-22,2016-11-22,20161109.0,C,900000,119.5,122.9,0,0.18455,110254013,,1,CBOE S&P 100 INDEX,E,971.3800048828125
2698123,112878,2016-11-23,2016-11-23,20161109.0,C,900000,118.9,122.9,0,0.183349,110254013,,1,CBOE S&P 100 INDEX,E,971.0900268554688
2699851,112878,2016-11-25,2016-11-25,20161109.0,C,900000,121.6,125.4,0,0.183311,110254013,,1,CBOE S&P 100 INDEX,E,975.25
2701477,112878,2016-11-28,2016-11-28,20161109.0,C,900000,119.0,123.6,0,0.184836,110254013,,1,CBOE S&P 100 INDEX,E,970.72998046875
2703103,112878,2016-11-29,2016-11-29,20161109.0,C,900000,119.7,123.8,0,0.184666,110254013,,1,CBOE S&P 100 INDEX,E,971.989990234375
2704729,112878,2016-11-30,2016-11-30,20161109.0,C,900000,119.5,123.9,0,0.1877,110254013,,1,CBOE S&P 100 INDEX,E,968.8400268554688
2705696,112878,2016-12-01,2016-12-01,20161109.0,C,900000,117.5,121.8,0,0.185669,110254013,,1,CBOE S&P 100 INDEX,E,966.6099853515625
2707423,112878,2016-12-02,2016-12-02,20161109.0,C,900000,117.0,121.1,0,0.18536,110254013,,1,CBOE S&P 100 INDEX,E,966.280029296875
2709049,112878,2016-12-05,2016-12-05,20161109.0,C,900000,119.4,124.0,0,0.184374,110254013,,1,CBOE S&P 100 INDEX,E,971.1900024414062
2710675,112878,2016-12-06,2016-12-06,20161109.0,C,900000,121.7,125.3,0,0.184155,110254013,,1,CBOE S&P 100 INDEX,E,974.27001953125
2712301,112878,2016-12-07,2016-12-07,20161109.0,C,900000,127.8,134.4,0,0.184601,110254013,,1,CBOE S&P 100 INDEX,E,986.5999755859375
2714000,112878,2016-12-08,2016-12-08,20161109.0,C,900000,129.8,137.8,0,0.188046,110254013,,1,CBOE S&P 100 INDEX,E,988.0800170898438
2715722,112878,2016-12-09,2016-12-09,20161109.0,C,900000,137.2,143.3,0,0.190128,110254013,,1,CBOE S&P 100 INDEX,E,996.02001953125
2717358,112878,2016-12-12,2016-12-12,20161109.0,C,900000,138.6,144.0,0,0.19122,110254013,,1,CBOE S&P 100 INDEX,E,996.5700073242188
2719009,112878,2016-12-13,2016-12-13,20161109.0,C,900000,146.0,151.7,0,0.195528,110254013,,1,CBOE S&P 100 INDEX,E,1004.3900146484375
2720661,112878,2016-12-14,2016-12-14,20161109.0,C,900000,140.3,148.3,0,0.193628,110254013,,1,CBOE S&P 100 INDEX,E,997.75
2722313,112878,2016-12-15,2016-12-15,20161109.0,C,900000,144.4,150.7,0,0.193552,110254013,,1,CBOE S&P 100 INDEX,E,1001.7999877929688
2723965,112878,2016-12-16,2016-12-16,20161109.0,C,900000,141.7,148.1,0,0.190655,110254013,,1,CBOE S&P 100 INDEX,E,999.8900146484375
2725588,112878,2016-12-19,2016-12-19,20161109.0,C,900000,142.5,149.7,0,0.1901,110254013,,1,CBOE S&P 100 INDEX,E,1002.3300170898438
2727239,112878,2016-12-20,2016-12-20,20161109.0,C,900000,145.9,151.2,0,0.189725,110254013,,1,CBOE S&P 100 INDEX,E,1005.97998046875
2728890,112878,2016-12-21,2016-12-21,20161109.0,C,900000,144.1,150.1,0,0.190226,110254013,,1,CBOE S&P 100 INDEX,E,1003.2999877929688
2730724,112878,2016-12-22,2016-12-22,20161109.0,C,900000,141.5,148.2,0,0.187488,110254013,,1,CBOE S&P 100 INDEX,E,1001.9099731445312
2732565,112878,2016-12-23,2016-12-23,20161109.0,C,900000,143.2,148.2,0,0.188293,110254013,,1,CBOE S&P 100 INDEX,E,1002.52001953125
2734382,112878,2016-12-27,2016-12-27,20161109.0,C,900000,145.4,151.4,0,0.191772,110254013,,1,CBOE S&P 100 INDEX,E,1003.969970703125
2736115,112878,2016-12-28,2016-12-28,20161109.0,C,900000,139.8,145.6,0,0.189649,110254013,,1,CBOE S&P 100 INDEX,E,997.1099853515625
2737933,112878,2016-12-29,2016-12-29,20161109.0,C,900000,138.8,144.8,0,0.189612,110254013,,1,CBOE S&P 100 INDEX,E,996.2899780273438
2739753,112878,2016-12-30,2016-12-30,20161109.0,C,900000,136.4,142.1,0,0.191506,110254013,,1,CBOE S&P 100 INDEX,E,991.4299926757812
2742237,112878,2017-01-03,2017-01-03,20161109.0,C,900000,141.3,145.7,0,0.188062,110254013,,1,CBOE S&P 100 INDEX,E,1000.5999755859375
2743975,112878,2017-01-04,2017-01-04,20161109.0,C,900000,143.2,148.8,0,0.188854,110254013,,1,CBOE S&P 100 INDEX,E,1003.8699951171875
2745799,112878,2017-01-05,2017-01-05,20161109.0,C,900000,142.5,146.4,0,0.186495,110254013,,1,CBOE S&P 100 INDEX,E,1004.1400146484375
2747623,112878,2017-01-06,2017-01-06,20161109.0,C,900000,145.9,152.3,0,0.189379,110254013,,1,CBOE S&P 100 INDEX,E,1008.1500244140625
