,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3503578,112878,2018-08-31,2018-08-31,20180831.0,C,1440000,2.1,3.0,64,0.098486,121801295,,1,CBOE S&P 100 INDEX,E,1286.9000244140625
3505626,112878,2018-09-04,2018-09-04,20180831.0,C,1440000,1.95,2.85,0,0.099718,121801295,,1,CBOE S&P 100 INDEX,E,1284.030029296875
3507674,112878,2018-09-05,2018-09-05,20180831.0,C,1440000,1.85,2.65,0,0.101096,121801295,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3509850,112878,2018-09-06,2018-09-06,20180831.0,C,1440000,1.7,2.45,0,0.102576,121801295,,1,CBOE S&P 100 INDEX,E,1273.97998046875
3512026,112878,2018-09-07,2018-09-07,20180831.0,C,1440000,1.05,2.55,0,0.101312,121801295,,1,CBOE S&P 100 INDEX,E,1271.27001953125
3514078,112878,2018-09-10,2018-09-10,20180831.0,C,1440000,1.45,2.1,0,0.101249,121801295,,1,CBOE S&P 100 INDEX,E,1272.2900390625
3516130,112878,2018-09-11,2018-09-11,20180831.0,C,1440000,1.55,2.2,0,0.098938,121801295,,1,CBOE S&P 100 INDEX,E,1279.0699462890625
3518182,112878,2018-09-12,2018-09-12,20180831.0,C,1440000,1.35,1.95,0,0.096668,121801295,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3520364,112878,2018-09-13,2018-09-13,20180831.0,C,1440000,1.5,2.15,0,0.095045,121801295,,1,CBOE S&P 100 INDEX,E,1286.56005859375
3522546,112878,2018-09-14,2018-09-14,20180831.0,C,1440000,1.3,2.05,0,0.09414,121801295,,1,CBOE S&P 100 INDEX,E,1285.5999755859375
3524604,112878,2018-09-17,2018-09-17,20180831.0,C,1440000,1.1,1.75,0,0.096223,121801295,,1,CBOE S&P 100 INDEX,E,1277.5699462890625
3526662,112878,2018-09-18,2018-09-18,20180831.0,C,1440000,1.3,2.0,0,0.095283,121801295,,1,CBOE S&P 100 INDEX,E,1284.9100341796875
3529014,112878,2018-09-19,2018-09-19,20180831.0,C,1440000,1.3,1.9,0,0.093173,121801295,,1,CBOE S&P 100 INDEX,E,1288.1500244140625
3531366,112878,2018-09-20,2018-09-20,20180831.0,C,1440000,1.75,2.55,0,0.092766,121801295,,1,CBOE S&P 100 INDEX,E,1299.4000244140625
3533718,112878,2018-09-21,2018-09-21,20180831.0,C,1440000,1.7,2.35,0,0.09256,121801295,,1,CBOE S&P 100 INDEX,E,1298.1400146484375
3536116,112878,2018-09-24,2018-09-24,20180831.0,C,1440000,1.55,2.3,0,0.094337,121801295,,1,CBOE S&P 100 INDEX,E,1294.7099609375
3538514,112878,2018-09-25,2018-09-25,20180831.0,C,1440000,1.65,2.35,0,0.095766,121801295,,1,CBOE S&P 100 INDEX,E,1293.9100341796875
3540912,112878,2018-09-26,2018-09-26,20180831.0,C,1440000,1.6,2.3,0,0.097695,121801295,,1,CBOE S&P 100 INDEX,E,1290.0799560546875
3543428,112878,2018-09-27,2018-09-27,20180831.0,C,1440000,1.55,2.25,0,0.094493,121801295,,1,CBOE S&P 100 INDEX,E,1295.3199462890625
3545944,112878,2018-09-28,2018-09-28,20180831.0,C,1440000,1.5,2.2,0,0.094853,121801295,,1,CBOE S&P 100 INDEX,E,1294.27001953125
3548274,112878,2018-10-01,2018-10-01,20180831.0,C,1440000,1.7,2.4,0,0.093971,121801295,,1,CBOE S&P 100 INDEX,E,1300.8399658203125
3550682,112878,2018-10-02,2018-10-02,20180831.0,C,1440000,1.7,2.35,0,0.093576,121801295,,1,CBOE S&P 100 INDEX,E,1301.56005859375
3553090,112878,2018-10-03,2018-10-03,20180831.0,C,1440000,1.7,2.4,0,0.093408,121801295,,1,CBOE S&P 100 INDEX,E,1302.800048828125
3555614,112878,2018-10-04,2018-10-04,20180831.0,C,1440000,1.3,2.1,0,0.096504,121801295,,1,CBOE S&P 100 INDEX,E,1291.530029296875
3558138,112878,2018-10-05,2018-10-05,20180831.0,C,1440000,1.0,1.85,0,0.09807,121801295,,1,CBOE S&P 100 INDEX,E,1283.3399658203125
3560504,112878,2018-10-08,2018-10-08,20180831.0,C,1440000,1.3,2.0,0,0.101507,121801295,,1,CBOE S&P 100 INDEX,E,1283.8699951171875
3562870,112878,2018-10-09,2018-10-09,20180831.0,C,1440000,1.3,2.0,0,0.101961,121801295,,1,CBOE S&P 100 INDEX,E,1283.5999755859375
3565236,112878,2018-10-10,2018-10-10,20180831.0,C,1440000,0.7,1.6,0,0.119647,121801295,,1,CBOE S&P 100 INDEX,E,1239.8299560546875
3567732,112878,2018-10-11,2018-10-11,20180831.0,C,1440000,0.35,1.35,0,0.127854,121801295,,1,CBOE S&P 100 INDEX,E,1214.2900390625
3570228,112878,2018-10-12,2018-10-12,20180831.0,C,1440000,0.35,1.2,0,0.116282,121801295,,1,CBOE S&P 100 INDEX,E,1233.6600341796875
3572570,112878,2018-10-15,2018-10-15,20180831.0,C,1440000,0.3,1.1,0,0.120508,121801295,,1,CBOE S&P 100 INDEX,E,1224.489990234375
3574912,112878,2018-10-16,2018-10-16,20180831.0,C,1440000,0.45,1.3,0,0.111077,121801295,,1,CBOE S&P 100 INDEX,E,1250.4599609375
3577254,112878,2018-10-17,2018-10-17,20180831.0,C,1440000,0.6,1.4,0,0.113219,121801295,,1,CBOE S&P 100 INDEX,E,1251.6600341796875
3579596,112878,2018-10-18,2018-10-18,20180831.0,C,1440000,0.45,1.2,0,0.120175,121801295,,1,CBOE S&P 100 INDEX,E,1232.8299560546875
3581938,112878,2018-10-19,2018-10-19,20180831.0,C,1440000,0.45,1.3,0,0.119915,121801295,,1,CBOE S&P 100 INDEX,E,1236.0899658203125
3584300,112878,2018-10-22,2018-10-22,20180831.0,C,1440000,0.55,1.25,0,0.12458,121801295,,1,CBOE S&P 100 INDEX,E,1231.02001953125
3586662,112878,2018-10-23,2018-10-23,20180831.0,C,1440000,0.6,1.4,0,0.130086,121801295,,1,CBOE S&P 100 INDEX,E,1225.8199462890625
3589024,112878,2018-10-24,2018-10-24,20180831.0,C,1440000,0.0,1.5,0,0.146863,121801295,,1,CBOE S&P 100 INDEX,E,1185.780029296875
3591508,112878,2018-10-25,2018-10-25,20180831.0,C,1440000,0.7,1.55,0,0.142033,121801295,,1,CBOE S&P 100 INDEX,E,1211.1099853515625
3593992,112878,2018-10-26,2018-10-26,20180831.0,C,1440000,0.25,1.15,0,0.144558,121801295,,1,CBOE S&P 100 INDEX,E,1189.06005859375
3596322,112878,2018-10-29,2018-10-29,20180831.0,C,1440000,0.0,1.5,0,0.154025,121801295,,1,CBOE S&P 100 INDEX,E,1177.68994140625
3598652,112878,2018-10-30,2018-10-30,20180831.0,C,1440000,0.45,1.1,0,0.146181,121801295,,1,CBOE S&P 100 INDEX,E,1193.699951171875
3600982,112878,2018-10-31,2018-10-31,20180831.0,C,1440000,0.5,1.3,0,0.141266,121801295,,1,CBOE S&P 100 INDEX,E,1208.8399658203125
3603432,112878,2018-11-01,2018-11-01,20180831.0,C,1440000,0.65,1.2,0,0.135993,121801295,,1,CBOE S&P 100 INDEX,E,1219.800048828125
3605882,112878,2018-11-02,2018-11-02,20180831.0,C,1440000,0.35,1.05,0,0.135851,121801295,,1,CBOE S&P 100 INDEX,E,1210.739990234375
3608202,112878,2018-11-05,2018-11-05,20180831.0,C,1440000,0.5,1.15,0,0.136921,121801295,,1,CBOE S&P 100 INDEX,E,1217.5
3610522,112878,2018-11-06,2018-11-06,20180831.0,C,1440000,0.45,0.95,0,0.12998,121801295,,1,CBOE S&P 100 INDEX,E,1224.6700439453125
3612842,112878,2018-11-07,2018-11-07,20180831.0,C,1440000,0.45,0.95,0,0.114623,121801295,,1,CBOE S&P 100 INDEX,E,1252.449951171875
3615284,112878,2018-11-08,2018-11-08,20180831.0,C,1440000,0.4,0.9,0,0.115651,121801295,,1,CBOE S&P 100 INDEX,E,1249.0799560546875
3617764,112878,2018-11-09,2018-11-09,20180831.0,C,1440000,0.3,0.85,0,0.120638,121801295,,1,CBOE S&P 100 INDEX,E,1237.3499755859375
3620114,112878,2018-11-12,2018-11-12,20180831.0,C,1440000,0.15,0.65,0,0.13018,121801295,,1,CBOE S&P 100 INDEX,E,1211.5899658203125
3622464,112878,2018-11-13,2018-11-13,20180831.0,C,1440000,0.15,0.65,0,0.1321,121801295,,1,CBOE S&P 100 INDEX,E,1209.1500244140625
3624814,112878,2018-11-14,2018-11-14,20180831.0,C,1440000,0.2,0.65,0,0.139135,121801295,,1,CBOE S&P 100 INDEX,E,1199.77001953125
3627697,112878,2018-11-15,2018-11-15,20180831.0,C,1440000,0.4,0.9,0,0.140583,121801295,,1,CBOE S&P 100 INDEX,E,1212.5899658203125
3631189,112878,2018-11-16,2018-11-16,20180831.0,C,1440000,0.25,0.75,0,0.1355,121801295,,1,CBOE S&P 100 INDEX,E,1213.72998046875
3634437,112878,2018-11-19,2018-11-19,20180831.0,C,1440000,0.2,0.7,0,0.147004,121801295,,1,CBOE S&P 100 INDEX,E,1193.489990234375
3637685,112878,2018-11-20,2018-11-20,20180831.0,C,1440000,0.15,0.65,0,0.159074,121801295,,1,CBOE S&P 100 INDEX,E,1169.93994140625
3641033,112878,2018-11-21,2018-11-21,20180831.0,C,1440000,0.05,0.55,0,0.153562,121801295,,1,CBOE S&P 100 INDEX,E,1171.2900390625
3644381,112878,2018-11-23,2018-11-23,20180831.0,C,1440000,0.05,0.55,0,0.160629,121801295,,1,CBOE S&P 100 INDEX,E,1161.4000244140625
3647547,112878,2018-11-26,2018-11-26,20180831.0,C,1440000,0.0,0.5,0,0.148477,121801295,,1,CBOE S&P 100 INDEX,E,1180.4599609375
3650713,112878,2018-11-27,2018-11-27,20180831.0,C,1440000,0.05,0.55,0,0.148968,121801295,,1,CBOE S&P 100 INDEX,E,1186.550048828125
3653879,112878,2018-11-28,2018-11-28,20180831.0,C,1440000,0.15,0.75,0,0.139871,121801295,,1,CBOE S&P 100 INDEX,E,1216.0899658203125
3657163,112878,2018-11-29,2018-11-29,20180831.0,C,1440000,0.1,0.6,0,0.137351,121801295,,1,CBOE S&P 100 INDEX,E,1213.699951171875
3660447,112878,2018-11-30,2018-11-30,20180831.0,C,1440000,0.15,0.65,0,0.133612,121801295,,1,CBOE S&P 100 INDEX,E,1225.18994140625
3663565,112878,2018-12-03,2018-12-03,20180831.0,C,1440000,0.1,0.6,0,0.125214,121801295,,1,CBOE S&P 100 INDEX,E,1238.6300048828125
3666683,112878,2018-12-04,2018-12-04,20180831.0,C,1440000,0.0,0.45,0,0.142594,121801295,,1,CBOE S&P 100 INDEX,E,1197.47998046875
3670123,112878,2018-12-06,2018-12-06,20180831.0,C,1440000,0.0,0.5,0,0.146592,121801295,,1,CBOE S&P 100 INDEX,E,1196.199951171875
3673563,112878,2018-12-07,2018-12-07,20180831.0,C,1440000,0.0,0.45,0,0.162514,121801295,,1,CBOE S&P 100 INDEX,E,1167.5699462890625
3676857,112878,2018-12-10,2018-12-10,20180831.0,C,1440000,0.0,0.35,0,0.158833,121801295,,1,CBOE S&P 100 INDEX,E,1170.4100341796875
3680151,112878,2018-12-11,2018-12-11,20180831.0,C,1440000,0.0,0.35,0,0.159888,121801295,,1,CBOE S&P 100 INDEX,E,1170.0799560546875
3683445,112878,2018-12-12,2018-12-12,20180831.0,C,1440000,0.0,0.35,0,0.157399,121801295,,1,CBOE S&P 100 INDEX,E,1176.02001953125
3686857,112878,2018-12-13,2018-12-13,20180831.0,C,1440000,0.0,0.35,0,0.156934,121801295,,1,CBOE S&P 100 INDEX,E,1178.25
3690269,112878,2018-12-14,2018-12-14,20180831.0,C,1440000,0.0,0.35,0,0.172725,121801295,,1,CBOE S&P 100 INDEX,E,1153.5899658203125
3693545,112878,2018-12-17,2018-12-17,20180831.0,C,1440000,0.0,0.35,0,0.189961,121801295,,1,CBOE S&P 100 INDEX,E,1130.6300048828125
3696821,112878,2018-12-18,2018-12-18,20180831.0,C,1440000,0.0,0.3,0,0.187104,121801295,,1,CBOE S&P 100 INDEX,E,1132.030029296875
3700097,112878,2018-12-19,2018-12-19,20180831.0,C,1440000,0.0,0.25,0,0.196235,121801295,,1,CBOE S&P 100 INDEX,E,1113.550048828125
3703373,112878,2018-12-20,2018-12-20,20180831.0,C,1440000,0.0,0.3,0,0.21203,121801295,,1,CBOE S&P 100 INDEX,E,1096.3599853515625
3706649,112878,2018-12-21,2018-12-21,20180831.0,C,1440000,0.0,1.5,0,0.277618,121801295,,1,CBOE S&P 100 INDEX,E,1071.3199462890625
3709649,112878,2018-12-24,2018-12-24,20180831.0,C,1440000,0.0,1.5,0,0.305496,121801295,,1,CBOE S&P 100 INDEX,E,1042.77001953125
3712875,112878,2018-12-26,2018-12-26,20180831.0,C,1440000,0.0,0.3,0,0.219498,121801295,,1,CBOE S&P 100 INDEX,E,1096.949951171875
3716975,112878,2018-12-27,2018-12-27,20180831.0,C,1440000,0.0,0.3,0,0.215345,121801295,,1,CBOE S&P 100 INDEX,E,1105.1700439453125
3721123,112878,2018-12-28,2018-12-28,20180831.0,C,1440000,0.0,0.35,0,0.220848,121801295,,1,CBOE S&P 100 INDEX,E,1104.3399658203125
3725089,112878,2018-12-31,2018-12-31,20180831.0,C,1440000,0.0,1.5,0,0.260981,121801295,,1,CBOE S&P 100 INDEX,E,1113.8699951171875
3727735,112878,2019-01-02,2019-01-02,20180831.0,C,1440000,0.0,0.3,0,0.215036,121801295,,1,CBOE S&P 100 INDEX,E,1118.1400146484375
3731563,112878,2019-01-03,2019-01-03,20180831.0,C,1440000,0.0,0.25,0,0.23338,121801295,,1,CBOE S&P 100 INDEX,E,1088.030029296875
3735565,112878,2019-01-04,2019-01-04,20180831.0,C,1440000,0.0,0.3,0,0.212173,121801295,,1,CBOE S&P 100 INDEX,E,1126.6400146484375
