,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
1609146,112878,26.02.14,20140517,20140220,C,820000,10.8,12.8,0,0.115395,102586106,,1,CBOE S&P 100 INDEX,E,811.0100098
1610530,112878,27.02.14,20140517,20140220,C,820000,12.2,13.9,0,0.111491,102586106,,1,CBOE S&P 100 INDEX,E,815.6599731
1611914,112878,28.02.14,20140517,20140220,C,820000,13.3,16.1,0,0.11552,102586106,,1,CBOE S&P 100 INDEX,E,818.2399902
1613206,112878,03.03.14,20140517,20140220,C,820000,11.4,13.7,0,0.121844,102586106,,1,CBOE S&P 100 INDEX,E,811.75
1614498,112878,04.03.14,20140517,20140304,C,820000,16.9,19.4,20,0.121728,102586106,,1,CBOE S&P 100 INDEX,E,824.1400146
1615790,112878,05.03.14,20140517,20140304,C,820000,17,19.2,0,0.120379,102586106,,1,CBOE S&P 100 INDEX,E,824.6300049
1617180,112878,06.03.14,20140517,20140304,C,820000,18.5,20.3,0,0.124565,102586106,,1,CBOE S&P 100 INDEX,E,826.1400146
1618570,112878,07.03.14,20140517,20140304,C,820000,17.8,19.7,0,0.118533,102586106,,1,CBOE S&P 100 INDEX,E,826.7000122
1619868,112878,10.03.14,20140517,20140304,C,820000,18.3,20.2,0,0.122628,102586106,,1,CBOE S&P 100 INDEX,E,827.0999756
1621166,112878,11.03.14,20140517,20140304,C,820000,16.2,17.7,0,0.123073,102586106,,1,CBOE S&P 100 INDEX,E,822.8099976
1622464,112878,12.03.14,20140517,20140304,C,820000,15.8,17.4,0,0.121267,102586106,,1,CBOE S&P 100 INDEX,E,822.8800049
1623860,112878,13.03.14,20140517,20140304,C,820000,12.1,14.1,0,0.128591,102586106,,1,CBOE S&P 100 INDEX,E,813.4099731
1625256,112878,14.03.14,20140517,20140304,C,820000,11.2,12.9,0,0.132095,102586106,,1,CBOE S&P 100 INDEX,E,809.9500122
1626560,112878,17.03.14,20140517,20140304,C,820000,13.3,15.6,0,0.125657,102586106,,1,CBOE S&P 100 INDEX,E,818.3300171
1627864,112878,18.03.14,20140517,20140304,C,820000,16.2,18.3,0,0.123995,102586106,,1,CBOE S&P 100 INDEX,E,824.6599731
1629168,112878,19.03.14,20140517,20140304,C,820000,13.5,15.7,0,0.122538,102586106,,1,CBOE S&P 100 INDEX,E,820
1630472,112878,20.03.14,20140517,20140304,C,820000,16.1,17.8,0,0.119915,102586106,,1,CBOE S&P 100 INDEX,E,825.5300293
1631776,112878,21.03.14,20140517,20140321,C,820000,14.9,16.4,2,0.118376,102586106,,1,CBOE S&P 100 INDEX,E,823.6900024
1632942,112878,24.03.14,20140517,20140321,C,820000,14.1,15.9,0,0.125363,102586106,,1,CBOE S&P 100 INDEX,E,821.3499756
1634218,112878,25.03.14,20140517,20140321,C,820000,16.3,17.9,0,0.123203,102586106,,1,CBOE S&P 100 INDEX,E,826.1400146
1635494,112878,26.03.14,20140517,20140321,C,820000,13.8,15.5,0,0.126947,102586106,,1,CBOE S&P 100 INDEX,E,820.7399902
1636868,112878,27.03.14,20140517,20140321,C,820000,12,13.3,0,0.116687,102586106,,1,CBOE S&P 100 INDEX,E,819.4299927
1638242,112878,28.03.14,20140517,20140321,C,820000,12.9,14.4,0,0.113858,102586106,,1,CBOE S&P 100 INDEX,E,822.4000244
1639524,112878,31.03.14,20140517,20140321,C,820000,16.2,17.7,0,0.118075,102586106,,1,CBOE S&P 100 INDEX,E,828.2299805
1640770,112878,01.04.14,20140517,20140321,C,820000,18.9,20.2,0,0.115775,102586106,,1,CBOE S&P 100 INDEX,E,833.1400146
1642050,112878,02.04.14,20140517,20140402,C,820000,20.8,22.3,1,0.123751,102586106,,1,CBOE S&P 100 INDEX,E,835.0800171
