,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
2491363,112878,2016-06-13,2016-06-13,20160613.0,C,300000,567.2,579.2,16,0.360953,110253983,,1,CBOE S&P 100 INDEX,E,919.4500122070312
2493011,112878,2016-06-14,2016-06-14,20160613.0,C,300000,566.2,578.2,0,0.359574,110253983,,1,CBOE S&P 100 INDEX,E,918.4600219726562
2494667,112878,2016-06-15,2016-06-15,20160613.0,C,300000,562.8,574.8,0,0.338084,110253983,,1,CBOE S&P 100 INDEX,E,915.72998046875
2496323,112878,2016-06-16,2016-06-16,20160613.0,C,300000,566.8,578.8,0,0.34696,110253983,,1,CBOE S&P 100 INDEX,E,919.5399780273438
2497979,112878,2016-06-17,2016-06-17,20160613.0,C,300000,562.5,574.5,0,0.342314,110253983,,1,CBOE S&P 100 INDEX,E,914.9500122070312
2499665,112878,2016-06-20,2016-06-20,20160613.0,C,300000,567.1,579.1,0,0.339634,110253983,,1,CBOE S&P 100 INDEX,E,919.27001953125
2501351,112878,2016-06-21,2016-06-21,20160613.0,C,300000,569.9,581.9,0,0.339241,110253983,,1,CBOE S&P 100 INDEX,E,922.0499877929688
2503135,112878,2016-06-22,2016-06-22,20160613.0,C,300000,567.8,579.8,0,0.308644,110253983,,1,CBOE S&P 100 INDEX,E,920.8200073242188
2505021,112878,2016-06-23,2016-06-23,20160613.0,C,300000,579.0,591.0,0,0.313871,110253983,,1,CBOE S&P 100 INDEX,E,932.5800170898438
2506907,112878,2016-06-24,2016-06-24,20160613.0,C,300000,548.6,560.6,0,0.318344,110253983,,1,CBOE S&P 100 INDEX,E,900.510009765625
2508683,112878,2016-06-27,2016-06-27,20160613.0,C,300000,534.5,546.5,0,,110253983,,1,CBOE S&P 100 INDEX,E,887.3800048828125
2510459,112878,2016-06-28,2016-06-28,20160613.0,C,300000,548.4,560.4,0,,110253983,,1,CBOE S&P 100 INDEX,E,902.3599853515625
2512235,112878,2016-06-29,2016-06-29,20160613.0,C,300000,563.4,575.4,0,0.288869,110253983,,1,CBOE S&P 100 INDEX,E,916.8200073242188
2514115,112878,2016-06-30,2016-06-30,20160630.0,C,300000,573.8,585.8,2,0.260569,110253983,,1,CBOE S&P 100 INDEX,E,928.1300048828125
2515949,112878,2016-07-01,2016-07-01,20160630.0,C,300000,577.6,589.6,0,0.352875,110253983,,1,CBOE S&P 100 INDEX,E,929.6799926757812
2517673,112878,2016-07-05,2016-07-05,20160630.0,C,300000,571.7,583.7,0,0.30277,110253983,,1,CBOE S&P 100 INDEX,E,924.7100219726562
2519397,112878,2016-07-06,2016-07-06,20160630.0,C,300000,577.7,589.7,0,0.341741,110253983,,1,CBOE S&P 100 INDEX,E,929.8400268554688
2521223,112878,2016-07-07,2016-07-07,20160630.0,C,300000,577.1,589.1,0,0.340408,110253983,,1,CBOE S&P 100 INDEX,E,929.3400268554688
2523049,112878,2016-07-08,2016-07-08,20160630.0,C,300000,590.0,602.0,0,0.361896,110253983,,1,CBOE S&P 100 INDEX,E,942.25
2524769,112878,2016-07-11,2016-07-11,20160630.0,C,300000,593.9,605.9,0,0.358198,110253983,,1,CBOE S&P 100 INDEX,E,945.6400146484375
2526497,112878,2016-07-12,2016-07-12,20160630.0,C,300000,599.4,611.4,0,0.363106,110253983,,1,CBOE S&P 100 INDEX,E,950.989990234375
2528225,112878,2016-07-13,2016-07-13,20160630.0,C,300000,599.2,611.2,0,0.355246,110253983,,1,CBOE S&P 100 INDEX,E,951.02001953125
2529953,112878,2016-07-14,2016-07-14,20160630.0,C,300000,605.3,617.3,0,0.361523,110253983,,1,CBOE S&P 100 INDEX,E,956.6300048828125
2531681,112878,2016-07-15,2016-07-15,20160630.0,C,300000,604.5,616.5,0,0.332323,110253983,,1,CBOE S&P 100 INDEX,E,955.9199829101562
2533467,112878,2016-07-18,2016-07-18,20160630.0,C,300000,607.3,619.3,0,0.325823,110253983,,1,CBOE S&P 100 INDEX,E,958.7100219726562
2535257,112878,2016-07-19,2016-07-19,20160630.0,C,300000,606.9,618.9,0,0.325756,110253983,,1,CBOE S&P 100 INDEX,E,958.4199829101562
2537047,112878,2016-07-20,2016-07-20,20160630.0,C,300000,611.6,623.6,0,0.366499,110253983,,1,CBOE S&P 100 INDEX,E,962.4400024414062
2538939,112878,2016-07-21,2016-07-21,20160630.0,C,300000,608.3,620.3,0,0.367209,110253983,,1,CBOE S&P 100 INDEX,E,959.0800170898438
2540831,112878,2016-07-22,2016-07-22,20160630.0,C,300000,610.9,622.9,0,0.353851,110253983,,1,CBOE S&P 100 INDEX,E,962.2899780273438
2542621,112878,2016-07-25,2016-07-25,20160630.0,C,300000,608.4,620.4,0,0.362394,110253983,,1,CBOE S&P 100 INDEX,E,959.1699829101562
2544411,112878,2016-07-26,2016-07-26,20160630.0,C,300000,606.5,618.5,0,0.362919,110253983,,1,CBOE S&P 100 INDEX,E,957.0900268554688
2546201,112878,2016-07-27,2016-07-27,20160630.0,C,300000,608.0,620.0,0,0.367929,110253983,,1,CBOE S&P 100 INDEX,E,958.5900268554688
2548091,112878,2016-07-28,2016-07-28,20160630.0,C,300000,608.6,620.6,0,0.362014,110253983,,1,CBOE S&P 100 INDEX,E,959.5999755859375
2549981,112878,2016-07-29,2016-07-29,20160630.0,C,300000,610.8,622.8,0,0.372169,110253983,,1,CBOE S&P 100 INDEX,E,961.75
