,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3245338,112878,2018-02-27,2018-02-27,20171218.0,C,1180000,126.8,134.8,0,0.184441,114282458,,1,CBOE S&P 100 INDEX,E,1216.31005859375
3247222,112878,2018-02-28,2018-02-28,20171218.0,C,1180000,118.1,126.1,0,0.183721,114282458,,1,CBOE S&P 100 INDEX,E,1201.8699951171875
3249232,112878,2018-03-01,2018-03-01,20171218.0,C,1180000,106.8,114.8,0,0.181962,114282458,,1,CBOE S&P 100 INDEX,E,1184.5400390625
3251242,112878,2018-03-02,2018-03-02,20171218.0,C,1180000,109.4,117.4,0,0.1822,114282458,,1,CBOE S&P 100 INDEX,E,1189.0400390625
3253126,112878,2018-03-05,2018-03-05,20171218.0,C,1180000,116.4,124.1,0,0.182053,114282458,,1,CBOE S&P 100 INDEX,E,1201.8900146484375
3255010,112878,2018-03-06,2018-03-06,20171218.0,C,1180000,115.7,123.7,0,0.180419,114282458,,1,CBOE S&P 100 INDEX,E,1202.5400390625
3256894,112878,2018-03-07,2018-03-07,20171218.0,C,1180000,116.0,124.0,0,0.181463,114282458,,1,CBOE S&P 100 INDEX,E,1201.8599853515625
3258926,112878,2018-03-08,2018-03-08,20171218.0,C,1180000,117.4,124.6,0,0.17759,114282458,,1,CBOE S&P 100 INDEX,E,1207.8800048828125
3260958,112878,2018-03-09,2018-03-09,20171218.0,C,1180000,130.3,138.3,0,0.179443,114282458,,1,CBOE S&P 100 INDEX,E,1228.969970703125
3262878,112878,2018-03-12,2018-03-12,20171218.0,C,1180000,133.2,141.2,0,0.185675,114282458,,1,CBOE S&P 100 INDEX,E,1227.6099853515625
3264798,112878,2018-03-13,2018-03-13,20171218.0,C,1180000,126.5,134.5,0,0.183408,114282458,,1,CBOE S&P 100 INDEX,E,1218.31005859375
3266718,112878,2018-03-14,2018-03-14,20171218.0,C,1180000,121.7,129.7,0,0.18259,114282458,,1,CBOE S&P 100 INDEX,E,1211.02001953125
3268638,112878,2018-03-15,2018-03-15,20171218.0,C,1180000,122.2,130.2,0,0.183966,114282458,,1,CBOE S&P 100 INDEX,E,1210.77001953125
3270558,112878,2018-03-16,2018-03-16,20171218.0,C,1180000,122.4,130.4,0,0.183413,114282458,,1,CBOE S&P 100 INDEX,E,1211.4000244140625
3272340,112878,2018-03-19,2018-03-19,20171218.0,C,1180000,109.7,117.7,0,0.180662,114282458,,1,CBOE S&P 100 INDEX,E,1192.1099853515625
3274122,112878,2018-03-20,2018-03-20,20171218.0,C,1180000,109.3,117.3,0,0.179286,114282458,,1,CBOE S&P 100 INDEX,E,1192.4300537109375
3275904,112878,2018-03-21,2018-03-21,20171218.0,C,1180000,107.2,115.2,0,0.178683,114282458,,1,CBOE S&P 100 INDEX,E,1189.530029296875
3277814,112878,2018-03-22,2018-03-22,20171218.0,C,1180000,91.1,96.1,0,0.177242,114282458,,1,CBOE S&P 100 INDEX,E,1157.9100341796875
3279806,112878,2018-03-23,2018-03-23,20171218.0,C,1180000,79.3,84.3,0,0.17783,114282458,,1,CBOE S&P 100 INDEX,E,1133.010009765625
3281694,112878,2018-03-26,2018-03-26,20171218.0,C,1180000,95.9,100.9,0,0.180471,114282458,,1,CBOE S&P 100 INDEX,E,1164.969970703125
3283582,112878,2018-03-27,2018-03-27,20171218.0,C,1180000,84.9,89.9,0,0.180265,114282458,,1,CBOE S&P 100 INDEX,E,1143.739990234375
3285470,112878,2018-03-28,2018-03-28,20171218.0,C,1180000,85.5,90.5,0,0.183313,114282458,,1,CBOE S&P 100 INDEX,E,1141.5
3287476,112878,2018-03-29,2018-03-29,20171218.0,C,1180000,92.5,97.5,0,0.182487,114282458,,1,CBOE S&P 100 INDEX,E,1157.3699951171875
3289412,112878,2018-04-02,2018-04-02,20171218.0,C,1180000,78.8,83.8,0,0.180404,114282458,,1,CBOE S&P 100 INDEX,E,1131.6500244140625
3291348,112878,2018-04-03,2018-04-03,20171218.0,C,1180000,83.5,88.5,0,0.176451,114282458,,1,CBOE S&P 100 INDEX,E,1146.260009765625
3293284,112878,2018-04-04,2018-04-04,20171218.0,C,1180000,91.3,96.3,0,0.178858,114282458,,1,CBOE S&P 100 INDEX,E,1159.760009765625
3295410,112878,2018-04-05,2018-04-05,20171218.0,C,1180000,95.8,100.8,0,0.178462,114282458,,1,CBOE S&P 100 INDEX,E,1169.1700439453125
3297536,112878,2018-04-06,2018-04-06,20171218.0,C,1180000,81.6,86.6,0,0.175739,114282458,,1,CBOE S&P 100 INDEX,E,1143.780029296875
3299512,112878,2018-04-09,2018-04-09,20171218.0,C,1180000,84.9,89.9,0,0.178329,114282458,,1,CBOE S&P 100 INDEX,E,1148.030029296875
3301488,112878,2018-04-10,2018-04-10,20171218.0,C,1180000,96.2,101.2,0,0.180689,114282458,,1,CBOE S&P 100 INDEX,E,1168.1400146484375
3303464,112878,2018-04-11,2018-04-11,20171218.0,C,1180000,92.4,97.4,0,0.180855,114282458,,1,CBOE S&P 100 INDEX,E,1160.5799560546875
3305560,112878,2018-04-12,2018-04-12,20171218.0,C,1180000,98.4,103.4,0,0.181974,114282458,,1,CBOE S&P 100 INDEX,E,1170.7900390625
3307656,112878,2018-04-13,2018-04-13,20171218.0,C,1180000,94.5,99.5,0,0.177879,114282458,,1,CBOE S&P 100 INDEX,E,1167.5
3309604,112878,2018-04-16,2018-04-16,20180416.0,C,1180000,98.5,103.5,20,0.177805,114282458,,1,CBOE S&P 100 INDEX,E,1175.8299560546875
3311552,112878,2018-04-17,2018-04-17,20180416.0,C,1180000,103.2,107.4,0,0.17406,114282458,,1,CBOE S&P 100 INDEX,E,1188.3900146484375
3313544,112878,2018-04-18,2018-04-18,20180416.0,C,1180000,101.1,106.2,0,0.171837,114282458,,1,CBOE S&P 100 INDEX,E,1187.260009765625
3315536,112878,2018-04-19,2018-04-19,20180416.0,C,1180000,97.8,102.2,0,0.170484,114282458,,1,CBOE S&P 100 INDEX,E,1181.8900146484375
3317528,112878,2018-04-20,2018-04-20,20180416.0,C,1180000,92.3,96.0,0,0.17045,114282458,,1,CBOE S&P 100 INDEX,E,1170.449951171875
3319428,112878,2018-04-23,2018-04-23,20180416.0,C,1180000,91.6,96.6,0,0.170513,114282458,,1,CBOE S&P 100 INDEX,E,1170.4300537109375
3321328,112878,2018-04-24,2018-04-24,20180416.0,C,1180000,82.7,87.7,0,0.169467,114282458,,1,CBOE S&P 100 INDEX,E,1153.8399658203125
3323228,112878,2018-04-25,2018-04-25,20180416.0,C,1180000,83.1,87.8,0,0.168384,114282458,,1,CBOE S&P 100 INDEX,E,1155.3800048828125
3325248,112878,2018-04-26,2018-04-26,20180416.0,C,1180000,90.6,95.2,0,0.169858,114282458,,1,CBOE S&P 100 INDEX,E,1169.1700439453125
3327268,112878,2018-04-27,2018-04-27,20180416.0,C,1180000,90.7,95.6,0,0.169393,114282458,,1,CBOE S&P 100 INDEX,E,1169.9000244140625
3329144,112878,2018-04-30,2018-04-30,20180416.0,C,1180000,85.8,90.8,0,0.169299,114282458,,1,CBOE S&P 100 INDEX,E,1160.72998046875
3331020,112878,2018-05-01,2018-05-01,20180416.0,C,1180000,86.0,91.0,0,0.166486,114282458,,1,CBOE S&P 100 INDEX,E,1164.4000244140625
3332896,112878,2018-05-02,2018-05-02,20180416.0,C,1180000,80.9,85.9,0,0.164128,114282458,,1,CBOE S&P 100 INDEX,E,1156.6400146484375
3334890,112878,2018-05-03,2018-05-03,20180416.0,C,1180000,78.8,83.8,0,0.162826,114282458,,1,CBOE S&P 100 INDEX,E,1153.9300537109375
3336884,112878,2018-05-04,2018-05-04,20180416.0,C,1180000,87.7,92.7,0,0.164756,114282458,,1,CBOE S&P 100 INDEX,E,1169.6400146484375
3338756,112878,2018-05-07,2018-05-07,20180416.0,C,1180000,90.2,95.2,0,0.165278,114282458,,1,CBOE S&P 100 INDEX,E,1174.260009765625
3340628,112878,2018-05-08,2018-05-08,20180416.0,C,1180000,89.4,94.4,0,0.164706,114282458,,1,CBOE S&P 100 INDEX,E,1173.77001953125
3342500,112878,2018-05-09,2018-05-09,20180416.0,C,1180000,96.5,101.5,0,0.166547,114282458,,1,CBOE S&P 100 INDEX,E,1185.68994140625
3344482,112878,2018-05-10,2018-05-10,20180416.0,C,1180000,103.0,109.2,0,0.168324,114282458,,1,CBOE S&P 100 INDEX,E,1197.1600341796875
3346464,112878,2018-05-11,2018-05-11,20180416.0,C,1180000,104.3,110.6,0,0.1684,114282458,,1,CBOE S&P 100 INDEX,E,1200.1300048828125
3348328,112878,2018-05-14,2018-05-14,20180416.0,C,1180000,104.7,110.0,0,0.166956,114282458,,1,CBOE S&P 100 INDEX,E,1202.06005859375
3350192,112878,2018-05-15,2018-05-15,20180416.0,C,1180000,99.8,104.8,0,0.166531,114282458,,1,CBOE S&P 100 INDEX,E,1192.81005859375
3352328,112878,2018-05-16,2018-05-16,20180416.0,C,1180000,101.3,108.5,0,0.16676,114282458,,1,CBOE S&P 100 INDEX,E,1197.260009765625
3354464,112878,2018-05-17,2018-05-17,20180416.0,C,1180000,100.8,107.7,0,0.168431,114282458,,1,CBOE S&P 100 INDEX,E,1194.5799560546875
3356600,112878,2018-05-18,2018-05-18,20180416.0,C,1180000,99.3,104.3,0,0.168608,114282458,,1,CBOE S&P 100 INDEX,E,1190.6500244140625
3358512,112878,2018-05-21,2018-05-21,20180416.0,C,1180000,103.8,110.6,0,0.168885,114282458,,1,CBOE S&P 100 INDEX,E,1200.530029296875
3360424,112878,2018-05-22,2018-05-22,20180416.0,C,1180000,102.7,108.6,0,0.16979,114282458,,1,CBOE S&P 100 INDEX,E,1197.1400146484375
3362336,112878,2018-05-23,2018-05-23,20180416.0,C,1180000,103.9,109.3,0,0.168159,114282458,,1,CBOE S&P 100 INDEX,E,1201.4599609375
3364372,112878,2018-05-24,2018-05-24,20180416.0,C,1180000,101.5,107.4,0,0.168572,114282458,,1,CBOE S&P 100 INDEX,E,1197.6800537109375
3366408,112878,2018-05-25,2018-05-25,20180416.0,C,1180000,100.1,105.1,0,0.168938,114282458,,1,CBOE S&P 100 INDEX,E,1194.530029296875
3368326,112878,2018-05-29,2018-05-29,20180416.0,C,1180000,92.1,97.1,0,0.170603,114282458,,1,CBOE S&P 100 INDEX,E,1180.3399658203125
3370244,112878,2018-05-30,2018-05-30,20180416.0,C,1180000,100.1,106.3,0,0.171309,114282458,,1,CBOE S&P 100 INDEX,E,1194.9000244140625
3372282,112878,2018-05-31,2018-05-31,20180416.0,C,1180000,97.7,102.7,0,0.171508,114282458,,1,CBOE S&P 100 INDEX,E,1188.9100341796875
3374320,112878,2018-06-01,2018-06-01,20180416.0,C,1180000,103.6,110.1,0,0.170316,114282458,,1,CBOE S&P 100 INDEX,E,1202.010009765625
3376238,112878,2018-06-04,2018-06-04,20180416.0,C,1180000,108.1,113.8,0,0.171749,114282458,,1,CBOE S&P 100 INDEX,E,1207.6500244140625
3378156,112878,2018-06-05,2018-06-05,20180416.0,C,1180000,108.3,113.6,0,0.171847,114282458,,1,CBOE S&P 100 INDEX,E,1207.9200439453125
3380074,112878,2018-06-06,2018-06-06,20180416.0,C,1180000,114.4,119.5,0,0.170999,114282458,,1,CBOE S&P 100 INDEX,E,1219.1800537109375
3382118,112878,2018-06-07,2018-06-07,20180416.0,C,1180000,114.7,121.6,0,0.173965,114282458,,1,CBOE S&P 100 INDEX,E,1218.719970703125
3384162,112878,2018-06-08,2018-06-08,20180416.0,C,1180000,116.6,122.0,0,0.173099,114282458,,1,CBOE S&P 100 INDEX,E,1221.7900390625
3386206,112878,2018-06-11,2018-06-11,20180416.0,C,1180000,118.4,125.1,0,0.176741,114282458,,1,CBOE S&P 100 INDEX,E,1222.4300537109375
3388250,112878,2018-06-12,2018-06-12,20180416.0,C,1180000,118.3,123.2,0,0.173691,114282458,,1,CBOE S&P 100 INDEX,E,1223.6700439453125
3390294,112878,2018-06-13,2018-06-13,20180416.0,C,1180000,117.9,123.8,0,0.178894,114282458,,1,CBOE S&P 100 INDEX,E,1218.9200439453125
3392338,112878,2018-06-14,2018-06-14,20180416.0,C,1180000,117.9,124.0,0,0.176371,114282458,,1,CBOE S&P 100 INDEX,E,1221.780029296875
3394382,112878,2018-06-15,2018-06-15,20180416.0,C,1180000,116.6,123.5,0,0.176912,114282458,,1,CBOE S&P 100 INDEX,E,1220.260009765625
3396322,112878,2018-06-18,2018-06-18,20180416.0,C,1180000,116.0,121.6,0,0.178397,114282458,,1,CBOE S&P 100 INDEX,E,1217.3399658203125
3398262,112878,2018-06-19,2018-06-19,20180416.0,C,1180000,113.3,120.1,0,0.179175,114282458,,1,CBOE S&P 100 INDEX,E,1213.239990234375
3400202,112878,2018-06-20,2018-06-20,20180416.0,C,1180000,114.9,120.5,0,0.178895,114282458,,1,CBOE S&P 100 INDEX,E,1215.2900390625
3402344,112878,2018-06-21,2018-06-21,20180416.0,C,1180000,109.4,115.5,0,0.178006,114282458,,1,CBOE S&P 100 INDEX,E,1207.0799560546875
3404486,112878,2018-06-22,2018-06-22,20180416.0,C,1180000,113.2,117.7,0,0.180754,114282458,,1,CBOE S&P 100 INDEX,E,1209.699951171875
3406472,112878,2018-06-25,2018-06-25,20180416.0,C,1180000,101.3,107.8,0,0.179398,114282458,,1,CBOE S&P 100 INDEX,E,1191.800048828125
3408458,112878,2018-06-26,2018-06-26,20180416.0,C,1180000,102.6,107.5,0,0.177103,114282458,,1,CBOE S&P 100 INDEX,E,1195.1400146484375
3410444,112878,2018-06-27,2018-06-27,20180416.0,C,1180000,98.3,103.3,0,0.179322,114282458,,1,CBOE S&P 100 INDEX,E,1185.25
3412548,112878,2018-06-28,2018-06-28,20180416.0,C,1180000,100.7,107.0,0,0.176098,114282458,,1,CBOE S&P 100 INDEX,E,1194.199951171875
3414652,112878,2018-06-29,2018-06-29,20180416.0,C,1180000,101.2,109.2,0,0.178225,114282458,,1,CBOE S&P 100 INDEX,E,1194.5
3416628,112878,2018-07-02,2018-07-02,20180416.0,C,1180000,103.1,109.5,0,0.175394,114282458,,1,CBOE S&P 100 INDEX,E,1199.4599609375
3418604,112878,2018-07-03,2018-07-03,20180416.0,C,1180000,99.3,104.3,0,0.175268,114282458,,1,CBOE S&P 100 INDEX,E,1191.760009765625
3420750,112878,2018-07-05,2018-07-05,20180416.0,C,1180000,104.6,111.2,0,0.175723,114282458,,1,CBOE S&P 100 INDEX,E,1202.530029296875
3422896,112878,2018-07-06,2018-07-06,20180416.0,C,1180000,110.5,116.2,0,0.174734,114282458,,1,CBOE S&P 100 INDEX,E,1213.3399658203125
3424892,112878,2018-07-09,2018-07-09,20180416.0,C,1180000,117.1,123.2,0,0.175013,114282458,,1,CBOE S&P 100 INDEX,E,1224.8800048828125
3426888,112878,2018-07-10,2018-07-10,20180416.0,C,1180000,121.1,127.2,0,0.176227,114282458,,1,CBOE S&P 100 INDEX,E,1229.8900146484375
3428884,112878,2018-07-11,2018-07-11,20180416.0,C,1180000,116.3,122.3,0,0.176568,114282458,,1,CBOE S&P 100 INDEX,E,1221.77001953125
3430960,112878,2018-07-12,2018-07-12,20180416.0,C,1180000,123.9,130.0,0,0.176389,114282458,,1,CBOE S&P 100 INDEX,E,1234.699951171875
3433036,112878,2018-07-13,2018-07-13,20180416.0,C,1180000,125.0,130.3,0,0.176389,114282458,,1,CBOE S&P 100 INDEX,E,1235.9100341796875
3434960,112878,2018-07-16,2018-07-16,20180416.0,C,1180000,124.9,131.1,0,0.175572,114282458,,1,CBOE S&P 100 INDEX,E,1236.6099853515625
3436884,112878,2018-07-17,2018-07-17,20180416.0,C,1180000,128.3,134.5,0,0.176244,114282458,,1,CBOE S&P 100 INDEX,E,1240.9000244140625
3438808,112878,2018-07-18,2018-07-18,20180416.0,C,1180000,129.3,136.4,0,0.176879,114282458,,1,CBOE S&P 100 INDEX,E,1242.5999755859375
3440732,112878,2018-07-19,2018-07-19,20180416.0,C,1180000,124.4,130.8,0,0.174812,114282458,,1,CBOE S&P 100 INDEX,E,1235.97998046875
3442656,112878,2018-07-20,2018-07-20,20180416.0,C,1180000,124.8,131.7,0,0.175638,114282458,,1,CBOE S&P 100 INDEX,E,1236.3299560546875
3444644,112878,2018-07-23,2018-07-23,20180416.0,C,1180000,127.6,132.9,0,0.175867,114282458,,1,CBOE S&P 100 INDEX,E,1239.4599609375
3446632,112878,2018-07-24,2018-07-24,20180416.0,C,1180000,133.5,140.6,0,0.176744,114282458,,1,CBOE S&P 100 INDEX,E,1249.93994140625
3448620,112878,2018-07-25,2018-07-25,20180416.0,C,1180000,140.0,148.0,0,0.176689,114282458,,1,CBOE S&P 100 INDEX,E,1260.5
3450734,112878,2018-07-26,2018-07-26,20180416.0,C,1180000,135.2,141.2,0,0.175672,114282458,,1,CBOE S&P 100 INDEX,E,1251.5
3452848,112878,2018-07-27,2018-07-27,20180416.0,C,1180000,129.9,136.6,0,0.175435,114282458,,1,CBOE S&P 100 INDEX,E,1243.8299560546875
3454838,112878,2018-07-30,2018-07-30,20180416.0,C,1180000,124.7,131.3,0,0.173096,114282458,,1,CBOE S&P 100 INDEX,E,1237.6300048828125
3456828,112878,2018-07-31,2018-07-31,20180416.0,C,1180000,127.0,135.0,0,0.17382,114282458,,1,CBOE S&P 100 INDEX,E,1241.760009765625
3458818,112878,2018-08-01,2018-08-01,20180416.0,C,1180000,130.6,136.0,0,0.175183,114282458,,1,CBOE S&P 100 INDEX,E,1244.0899658203125
3460932,112878,2018-08-02,2018-08-02,20180416.0,C,1180000,134.9,139.9,0,0.175437,114282458,,1,CBOE S&P 100 INDEX,E,1250.6600341796875
3463046,112878,2018-08-03,2018-08-03,20180416.0,C,1180000,138.0,143.3,0,0.173612,114282458,,1,CBOE S&P 100 INDEX,E,1257.18994140625
3465042,112878,2018-08-06,2018-08-06,20180416.0,C,1180000,141.1,147.5,0,0.174588,114282458,,1,CBOE S&P 100 INDEX,E,1262.5699462890625
3467038,112878,2018-08-07,2018-08-07,20180416.0,C,1180000,144.4,151.1,0,0.176267,114282458,,1,CBOE S&P 100 INDEX,E,1266.4100341796875
