,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3460476,112878,2018-08-02,2018-08-02,20180511.0,C,1260000,30.9,33.2,0,0.118403,110253982,,1,CBOE S&P 100 INDEX,E,1250.6600341796875
3462590,112878,2018-08-03,2018-08-03,20180511.0,C,1260000,33.1,35.5,0,0.115743,110253982,,1,CBOE S&P 100 INDEX,E,1257.18994140625
3464586,112878,2018-08-06,2018-08-06,20180511.0,C,1260000,35.7,38.8,0,0.117691,110253982,,1,CBOE S&P 100 INDEX,E,1262.5699462890625
3466582,112878,2018-08-07,2018-08-07,20180511.0,C,1260000,38.2,41.1,0,0.119269,110253982,,1,CBOE S&P 100 INDEX,E,1266.4100341796875
3468578,112878,2018-08-08,2018-08-08,20180511.0,C,1260000,38.7,41.5,0,0.121081,110253982,,1,CBOE S&P 100 INDEX,E,1266.699951171875
3470662,112878,2018-08-09,2018-08-09,20180511.0,C,1260000,37.2,40.1,0,0.119707,110253982,,1,CBOE S&P 100 INDEX,E,1265.06005859375
3472746,112878,2018-08-10,2018-08-10,20180511.0,C,1260000,33.0,36.0,0,0.122748,110253982,,1,CBOE S&P 100 INDEX,E,1255.469970703125
3474710,112878,2018-08-13,2018-08-13,20180511.0,C,1260000,31.5,34.3,0,0.126611,110253982,,1,CBOE S&P 100 INDEX,E,1250.5699462890625
3476674,112878,2018-08-14,2018-08-14,20180511.0,C,1260000,33.7,36.7,0,0.123233,110253982,,1,CBOE S&P 100 INDEX,E,1257.5999755859375
3478638,112878,2018-08-15,2018-08-15,20180511.0,C,1260000,30.1,32.8,0,0.126324,110253982,,1,CBOE S&P 100 INDEX,E,1248.2099609375
3480602,112878,2018-08-16,2018-08-16,20180511.0,C,1260000,34.3,37.8,0,0.125046,110253982,,1,CBOE S&P 100 INDEX,E,1258.75
3482566,112878,2018-08-17,2018-08-17,20180511.0,C,1260000,36.8,39.4,0,0.126346,110253982,,1,CBOE S&P 100 INDEX,E,1262.3199462890625
3484404,112878,2018-08-20,2018-08-20,20180511.0,C,1260000,37.4,40.1,0,0.126621,110253982,,1,CBOE S&P 100 INDEX,E,1264.239990234375
3486452,112878,2018-08-21,2018-08-21,20180511.0,C,1260000,38.5,41.3,0,0.126741,110253982,,1,CBOE S&P 100 INDEX,E,1266.5400390625
3488500,112878,2018-08-22,2018-08-22,20180511.0,C,1260000,38.3,41.8,0,0.126704,110253982,,1,CBOE S&P 100 INDEX,E,1267.0899658203125
3490674,112878,2018-08-23,2018-08-23,20180511.0,C,1260000,37.1,40.1,0,0.126004,110253982,,1,CBOE S&P 100 INDEX,E,1265.0799560546875
3492848,112878,2018-08-24,2018-08-24,20180511.0,C,1260000,41.5,44.5,0,0.127755,110253982,,1,CBOE S&P 100 INDEX,E,1272.4300537109375
3494894,112878,2018-08-27,2018-08-27,20180511.0,C,1260000,48.3,51.4,0,0.130608,110253982,,1,CBOE S&P 100 INDEX,E,1283.449951171875
3496940,112878,2018-08-28,2018-08-28,20180511.0,C,1260000,48.2,51.4,0,0.131466,110253982,,1,CBOE S&P 100 INDEX,E,1283.239990234375
3498986,112878,2018-08-29,2018-08-29,20180511.0,C,1260000,54.8,57.2,0,0.135843,110253982,,1,CBOE S&P 100 INDEX,E,1291.510009765625
3501160,112878,2018-08-30,2018-08-30,20180511.0,C,1260000,51.9,56.5,0,0.13937,110253982,,1,CBOE S&P 100 INDEX,E,1287.3599853515625
3503334,112878,2018-08-31,2018-08-31,20180511.0,C,1260000,51.1,54.4,0,0.135574,110253982,,1,CBOE S&P 100 INDEX,E,1286.9000244140625
3505382,112878,2018-09-04,2018-09-04,20180511.0,C,1260000,49.1,51.6,0,0.135498,110253982,,1,CBOE S&P 100 INDEX,E,1284.030029296875
3507430,112878,2018-09-05,2018-09-05,20180511.0,C,1260000,46.7,49.3,0,0.137659,110253982,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3509606,112878,2018-09-06,2018-09-06,20180511.0,C,1260000,44.1,47.0,0,0.140902,110253982,,1,CBOE S&P 100 INDEX,E,1273.97998046875
3511782,112878,2018-09-07,2018-09-07,20180511.0,C,1260000,42.4,46.6,0,0.143235,110253982,,1,CBOE S&P 100 INDEX,E,1271.27001953125
3513834,112878,2018-09-10,2018-09-10,20180511.0,C,1260000,41.7,44.6,0,0.137874,110253982,,1,CBOE S&P 100 INDEX,E,1272.2900390625
3515886,112878,2018-09-11,2018-09-11,20180511.0,C,1260000,45.1,47.6,0,0.135643,110253982,,1,CBOE S&P 100 INDEX,E,1279.0699462890625
3517938,112878,2018-09-12,2018-09-12,20180511.0,C,1260000,44.3,47.2,0,0.133514,110253982,,1,CBOE S&P 100 INDEX,E,1279.4300537109375
3520120,112878,2018-09-13,2018-09-13,20180511.0,C,1260000,47.9,50.1,0,0.129685,110253982,,1,CBOE S&P 100 INDEX,E,1286.56005859375
3522302,112878,2018-09-14,2018-09-14,20180511.0,C,1260000,46.6,50.5,0,0.130792,110253982,,1,CBOE S&P 100 INDEX,E,1285.5999755859375
3524360,112878,2018-09-17,2018-09-17,20180511.0,C,1260000,40.8,43.9,0,0.127575,110253982,,1,CBOE S&P 100 INDEX,E,1277.5699462890625
3526418,112878,2018-09-18,2018-09-18,20180511.0,C,1260000,46.8,49.8,0,0.134242,110253982,,1,CBOE S&P 100 INDEX,E,1284.9100341796875
3528752,112878,2018-09-19,2018-09-19,20180511.0,C,1260000,48.3,50.7,0,0.131282,110253982,,1,CBOE S&P 100 INDEX,E,1288.1500244140625
3531104,112878,2018-09-20,2018-09-20,20180511.0,C,1260000,55.9,59.2,0,0.134195,110253982,,1,CBOE S&P 100 INDEX,E,1299.4000244140625
3533456,112878,2018-09-21,2018-09-21,20180511.0,C,1260000,54.8,57.0,0,0.131418,110253982,,1,CBOE S&P 100 INDEX,E,1298.1400146484375
3535662,112878,2018-09-24,2018-09-24,20180511.0,C,1260000,52.4,55.4,0,0.135124,110253982,,1,CBOE S&P 100 INDEX,E,1294.7099609375
3538060,112878,2018-09-25,2018-09-25,20180511.0,C,1260000,51.9,54.1,0,0.134131,110253982,,1,CBOE S&P 100 INDEX,E,1293.9100341796875
3540458,112878,2018-09-26,2018-09-26,20180511.0,C,1260000,48.8,51.8,0,0.134118,110253982,,1,CBOE S&P 100 INDEX,E,1290.0799560546875
3542974,112878,2018-09-27,2018-09-27,20180511.0,C,1260000,53.1,55.8,0,0.137838,110253982,,1,CBOE S&P 100 INDEX,E,1295.3199462890625
3545490,112878,2018-09-28,2018-09-28,20180511.0,C,1260000,51.2,53.6,0,0.132592,110253982,,1,CBOE S&P 100 INDEX,E,1294.27001953125
3547820,112878,2018-10-01,2018-10-01,20180511.0,C,1260000,55.5,58.5,0,0.13536,110253982,,1,CBOE S&P 100 INDEX,E,1300.8399658203125
3550228,112878,2018-10-02,2018-10-02,20180511.0,C,1260000,56.8,59.2,0,0.138462,110253982,,1,CBOE S&P 100 INDEX,E,1301.56005859375
3552636,112878,2018-10-03,2018-10-03,20180511.0,C,1260000,57.8,60.1,0,0.139792,110253982,,1,CBOE S&P 100 INDEX,E,1302.800048828125
3555160,112878,2018-10-04,2018-10-04,20180511.0,C,1260000,50.5,53.4,0,0.143909,110253982,,1,CBOE S&P 100 INDEX,E,1291.530029296875
3557684,112878,2018-10-05,2018-10-05,20180511.0,C,1260000,44.7,48.4,0,0.144066,110253982,,1,CBOE S&P 100 INDEX,E,1283.3399658203125
3560050,112878,2018-10-08,2018-10-08,20180511.0,C,1260000,45.9,49.2,0,0.149984,110253982,,1,CBOE S&P 100 INDEX,E,1283.8699951171875
3562416,112878,2018-10-09,2018-10-09,20180511.0,C,1260000,45.8,48.5,0,0.14989,110253982,,1,CBOE S&P 100 INDEX,E,1283.5999755859375
3564782,112878,2018-10-10,2018-10-10,20180511.0,C,1260000,24.8,28.0,0,0.160715,110253982,,1,CBOE S&P 100 INDEX,E,1239.8299560546875
3567278,112878,2018-10-11,2018-10-11,20180511.0,C,1260000,14.9,18.4,0,0.160058,110253982,,1,CBOE S&P 100 INDEX,E,1214.2900390625
3569774,112878,2018-10-12,2018-10-12,20180511.0,C,1260000,19.2,22.3,0,0.14798,110253982,,1,CBOE S&P 100 INDEX,E,1233.6600341796875
3572116,112878,2018-10-15,2018-10-15,20180511.0,C,1260000,15.3,18.6,0,0.148851,110253982,,1,CBOE S&P 100 INDEX,E,1224.489990234375
3574458,112878,2018-10-16,2018-10-16,20180511.0,C,1260000,24.0,27.1,0,0.141465,110253982,,1,CBOE S&P 100 INDEX,E,1250.4599609375
3576800,112878,2018-10-17,2018-10-17,20180511.0,C,1260000,24.4,26.6,0,0.139642,110253982,,1,CBOE S&P 100 INDEX,E,1251.6600341796875
3579142,112878,2018-10-18,2018-10-18,20180511.0,C,1260000,17.1,19.4,0,0.14358,110253982,,1,CBOE S&P 100 INDEX,E,1232.8299560546875
3581484,112878,2018-10-19,2018-10-19,20180511.0,C,1260000,18.9,21.0,0,0.147115,110253982,,1,CBOE S&P 100 INDEX,E,1236.0899658203125
3583596,112878,2018-10-22,2018-10-22,20180511.0,C,1260000,16.4,18.8,0,0.148399,110253982,,1,CBOE S&P 100 INDEX,E,1231.02001953125
3585958,112878,2018-10-23,2018-10-23,20180511.0,C,1260000,14.2,16.8,0,0.147993,110253982,,1,CBOE S&P 100 INDEX,E,1225.8199462890625
3588320,112878,2018-10-24,2018-10-24,20180511.0,C,1260000,6.0,8.2,0,0.15984,110253982,,1,CBOE S&P 100 INDEX,E,1185.780029296875
3590804,112878,2018-10-25,2018-10-25,20180511.0,C,1260000,11.1,13.4,0,0.157611,110253982,,1,CBOE S&P 100 INDEX,E,1211.1099853515625
3593288,112878,2018-10-26,2018-10-26,20180511.0,C,1260000,5.8,8.0,0,0.156109,110253982,,1,CBOE S&P 100 INDEX,E,1189.06005859375
3595618,112878,2018-10-29,2018-10-29,20180511.0,C,1260000,4.3,6.5,0,0.163589,110253982,,1,CBOE S&P 100 INDEX,E,1177.68994140625
3597948,112878,2018-10-30,2018-10-30,20180511.0,C,1260000,7.0,9.2,0,0.164538,110253982,,1,CBOE S&P 100 INDEX,E,1193.699951171875
3600278,112878,2018-10-31,2018-10-31,20180511.0,C,1260000,9.9,11.8,0,0.161001,110253982,,1,CBOE S&P 100 INDEX,E,1208.8399658203125
3602728,112878,2018-11-01,2018-11-01,20180511.0,C,1260000,10.4,12.7,0,0.147306,110253982,,1,CBOE S&P 100 INDEX,E,1219.800048828125
3605178,112878,2018-11-02,2018-11-02,20180511.0,C,1260000,7.6,9.8,0,0.145356,110253982,,1,CBOE S&P 100 INDEX,E,1210.739990234375
3607498,112878,2018-11-05,2018-11-05,20180511.0,C,1260000,9.5,11.7,0,0.151386,110253982,,1,CBOE S&P 100 INDEX,E,1217.5
3609818,112878,2018-11-06,2018-11-06,20180511.0,C,1260000,11.0,13.1,0,0.148878,110253982,,1,CBOE S&P 100 INDEX,E,1224.6700439453125
3612138,112878,2018-11-07,2018-11-07,20180511.0,C,1260000,19.5,21.5,0,0.137827,110253982,,1,CBOE S&P 100 INDEX,E,1252.449951171875
3614508,112878,2018-11-08,2018-11-08,20180511.0,C,1260000,17.1,18.7,0,0.132929,110253982,,1,CBOE S&P 100 INDEX,E,1249.0799560546875
3616959,112878,2018-11-09,2018-11-09,20180511.0,C,1260000,13.1,15.5,0,0.141148,110253982,,1,CBOE S&P 100 INDEX,E,1237.3499755859375
3619309,112878,2018-11-12,2018-11-12,20181112.0,C,1260000,5.8,7.2,1,0.142632,110253982,,1,CBOE S&P 100 INDEX,E,1211.5899658203125
3621659,112878,2018-11-13,2018-11-13,20181112.0,C,1260000,5.5,6.8,0,0.145848,110253982,,1,CBOE S&P 100 INDEX,E,1209.1500244140625
3624009,112878,2018-11-14,2018-11-14,20181112.0,C,1260000,4.1,5.3,0,0.150476,110253982,,1,CBOE S&P 100 INDEX,E,1199.77001953125
3626531,112878,2018-11-15,2018-11-15,20181112.0,C,1260000,5.8,7.2,0,0.147117,110253982,,1,CBOE S&P 100 INDEX,E,1212.5899658203125
3630023,112878,2018-11-16,2018-11-16,20181112.0,C,1260000,5.0,6.4,0,0.139594,110253982,,1,CBOE S&P 100 INDEX,E,1213.72998046875
3633271,112878,2018-11-19,2018-11-19,20181112.0,C,1260000,2.3,3.2,0,0.147557,110253982,,1,CBOE S&P 100 INDEX,E,1193.489990234375
3636519,112878,2018-11-20,2018-11-20,20181120.0,C,1260000,1.1,1.75,1,0.162143,110253982,,1,CBOE S&P 100 INDEX,E,1169.93994140625
3639767,112878,2018-11-21,2018-11-21,20181120.0,C,1260000,0.75,1.3,0,0.15222,110253982,,1,CBOE S&P 100 INDEX,E,1171.2900390625
3643115,112878,2018-11-23,2018-11-23,20181120.0,C,1260000,0.4,1.0,0,0.160562,110253982,,1,CBOE S&P 100 INDEX,E,1161.4000244140625
3646281,112878,2018-11-26,2018-11-26,20181120.0,C,1260000,0.55,1.1,0,0.14586,110253982,,1,CBOE S&P 100 INDEX,E,1180.4599609375
3649447,112878,2018-11-27,2018-11-27,20181120.0,C,1260000,0.85,1.45,0,0.149081,110253982,,1,CBOE S&P 100 INDEX,E,1186.550048828125
3652613,112878,2018-11-28,2018-11-28,20181120.0,C,1260000,3.9,5.4,0,0.15449,110253982,,1,CBOE S&P 100 INDEX,E,1216.0899658203125
3655779,112878,2018-11-29,2018-11-29,20181120.0,C,1260000,3.5,5.0,0,0.158287,110253982,,1,CBOE S&P 100 INDEX,E,1213.699951171875
3659063,112878,2018-11-30,2018-11-30,20181120.0,C,1260000,5.2,6.9,0,0.155948,110253982,,1,CBOE S&P 100 INDEX,E,1225.18994140625
3662181,112878,2018-12-03,2018-12-03,20181120.0,C,1260000,6.2,7.4,0,0.137546,110253982,,1,CBOE S&P 100 INDEX,E,1238.6300048828125
3665299,112878,2018-12-04,2018-12-04,20181120.0,C,1260000,0.85,2.35,0,0.167937,110253982,,1,CBOE S&P 100 INDEX,E,1197.47998046875
3668419,112878,2018-12-06,2018-12-06,20181120.0,C,1260000,0.6,1.4,0,0.163196,110253982,,1,CBOE S&P 100 INDEX,E,1196.199951171875
3671859,112878,2018-12-07,2018-12-07,20181120.0,C,1260000,0.05,0.55,0,0.187033,110253982,,1,CBOE S&P 100 INDEX,E,1167.5699462890625
3675153,112878,2018-12-10,2018-12-10,20181120.0,C,1260000,0.0,0.45,0,0.196793,110253982,,1,CBOE S&P 100 INDEX,E,1170.4100341796875
3678447,112878,2018-12-11,2018-12-11,20181120.0,C,1260000,0.0,0.35,0,0.200032,110253982,,1,CBOE S&P 100 INDEX,E,1170.0799560546875
3681741,112878,2018-12-12,2018-12-12,20181120.0,C,1260000,0.0,0.4,0,0.201947,110253982,,1,CBOE S&P 100 INDEX,E,1176.02001953125
3685035,112878,2018-12-13,2018-12-13,20181120.0,C,1260000,0.0,0.35,0,0.205219,110253982,,1,CBOE S&P 100 INDEX,E,1178.25
3688447,112878,2018-12-14,2018-12-14,20181120.0,C,1260000,0.0,0.3,0,0.273034,110253982,,1,CBOE S&P 100 INDEX,E,1153.5899658203125
3691723,112878,2018-12-17,2018-12-17,20181120.0,C,1260000,0.0,0.4,0,0.448503,110253982,,1,CBOE S&P 100 INDEX,E,1130.6300048828125
3694999,112878,2018-12-18,2018-12-18,20181120.0,C,1260000,0.0,0.35,0,0.503972,110253982,,1,CBOE S&P 100 INDEX,E,1132.030029296875
3698275,112878,2018-12-19,2018-12-19,20181120.0,C,1260000,0.0,0.25,0,0.672723,110253982,,1,CBOE S&P 100 INDEX,E,1113.550048828125
3701551,112878,2018-12-20,2018-12-20,20181120.0,C,1260000,0.0,0.25,0,1.057521,110253982,,1,CBOE S&P 100 INDEX,E,1096.3599853515625
3704827,112878,2018-12-21,2018-12-21,20181120.0,C,1260000,0.0,1.5,0,,110253982,,1,CBOE S&P 100 INDEX,E,1071.3199462890625
