,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
1580744,112878,2014-01-23,20140517,20140123.0,C,820000,13.8,16.3,1,0.11646,102586106,,1,CBOE S&P 100 INDEX,E,818.4600219726562
1582036,112878,2014-01-24,20140517,20140123.0,C,820000,10.7,12.3,0,0.130208,102586106,,1,CBOE S&P 100 INDEX,E,812.1300048828125
1583242,112878,2014-01-27,20140517,20140127.0,C,820000,8.6,10.8,1,0.127482,102586106,,1,CBOE S&P 100 INDEX,E,796.280029296875
1584448,112878,2014-01-28,20140517,20140127.0,C,820000,8.3,10.4,0,0.119698,102586106,,1,CBOE S&P 100 INDEX,E,792.510009765625
1585654,112878,2014-01-29,20140517,20140127.0,C,820000,6.4,8.4,0,0.122803,102586106,,1,CBOE S&P 100 INDEX,E,795.5
1586954,112878,2014-01-30,20140517,20140130.0,C,820000,7.9,9.9,2,0.118209,102586106,,1,CBOE S&P 100 INDEX,E,786.9000244140625
1588254,112878,2014-01-31,20140517,20140130.0,C,820000,7.8,9.4,0,0.127338,102586106,,1,CBOE S&P 100 INDEX,E,795.1900024414062
1589464,112878,2014-02-03,20140517,20140130.0,C,820000,4.4,6.0,0,0.13286,102586106,,1,CBOE S&P 100 INDEX,E,789.7000122070312
1590674,112878,2014-02-04,20140517,20140130.0,C,820000,4.3,6.2,0,0.125032,102586106,,1,CBOE S&P 100 INDEX,E,772.2899780273438
1591884,112878,2014-02-05,20140517,20140130.0,C,820000,4.5,6.1,0,0.128393,102586106,,1,CBOE S&P 100 INDEX,E,777.4099731445312
1593188,112878,2014-02-06,20140517,20140130.0,C,820000,5.4,6.8,0,0.119583,102586106,,1,CBOE S&P 100 INDEX,E,776.02001953125
1594492,112878,2014-02-07,20140517,20140130.0,C,820000,6.6,8.7,0,0.112853,102586106,,1,CBOE S&P 100 INDEX,E,785.2100219726562
1595704,112878,2014-02-10,20140517,20140130.0,C,820000,7.1,8.8,0,0.114349,102586106,,1,CBOE S&P 100 INDEX,E,795.2899780273438
1596916,112878,2014-02-11,20140517,20140130.0,C,820000,10.0,11.7,0,0.11411,102586106,,1,CBOE S&P 100 INDEX,E,796.3200073242188
1598128,112878,2014-02-12,20140517,20140212.0,C,820000,9.6,11.6,1,0.115164,102586106,,1,CBOE S&P 100 INDEX,E,805.739990234375
1599344,112878,2014-02-13,20140517,20140213.0,C,820000,10.7,12.4,1,0.113485,102586106,,1,CBOE S&P 100 INDEX,E,804.8200073242188
1600560,112878,2014-02-14,20140517,20140214.0,C,820000,12.7,14.5,1,0.116585,102586106,,1,CBOE S&P 100 INDEX,E,808.3900146484375
1601686,112878,2014-02-18,20140517,20140214.0,C,820000,12.1,13.6,0,0.115933,102586106,,1,CBOE S&P 100 INDEX,E,812.5700073242188
1602812,112878,2014-02-19,20140517,20140214.0,C,820000,9.9,11.7,0,0.117676,102586106,,1,CBOE S&P 100 INDEX,E,811.780029296875
1604030,112878,2014-02-20,20140517,20140220.0,C,820000,11.2,13.1,20,0.117312,102586106,,1,CBOE S&P 100 INDEX,E,805.8800048828125
1605340,112878,2014-02-21,20140517,20140220.0,C,820000,10.3,11.5,0,0.115902,102586106,,1,CBOE S&P 100 INDEX,E,809.8800048828125
1606562,112878,2014-02-24,20140517,20140220.0,C,820000,12.5,14.0,0,0.12036,102586106,,1,CBOE S&P 100 INDEX,E,807.3300170898438
1607854,112878,2014-02-25,20140517,20140220.0,C,820000,10.8,12.3,0,0.113611,102586106,,1,CBOE S&P 100 INDEX,E,812.3400268554688
1609146,112878,2014-02-26,20140517,20140220.0,C,820000,10.8,12.8,0,0.115395,102586106,,1,CBOE S&P 100 INDEX,E,810.7999877929688
1610530,112878,2014-02-27,20140517,20140220.0,C,820000,12.2,13.9,0,0.111491,102586106,,1,CBOE S&P 100 INDEX,E,811.010009765625
1611914,112878,2014-02-28,20140517,20140220.0,C,820000,13.3,16.1,0,0.11552,102586106,,1,CBOE S&P 100 INDEX,E,815.6599731445312
1613206,112878,2014-03-03,20140517,20140220.0,C,820000,11.4,13.7,0,0.121844,102586106,,1,CBOE S&P 100 INDEX,E,818.239990234375
1614498,112878,2014-03-04,20140517,20140304.0,C,820000,16.9,19.4,20,0.121728,102586106,,1,CBOE S&P 100 INDEX,E,811.75
1615790,112878,2014-03-05,20140517,20140304.0,C,820000,17.0,19.2,0,0.120379,102586106,,1,CBOE S&P 100 INDEX,E,824.1400146484375
1617180,112878,2014-03-06,20140517,20140304.0,C,820000,18.5,20.3,0,0.124565,102586106,,1,CBOE S&P 100 INDEX,E,824.6300048828125
1618570,112878,2014-03-07,20140517,20140304.0,C,820000,17.8,19.7,0,0.118533,102586106,,1,CBOE S&P 100 INDEX,E,826.1400146484375
1619868,112878,2014-03-10,20140517,20140304.0,C,820000,18.3,20.2,0,0.122628,102586106,,1,CBOE S&P 100 INDEX,E,826.7000122070312
