,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3581743,112878,2018-10-19,2018-10-19,20181019.0,C,1380000,0.5,1.4,69,0.118325,124068765,,1,CBOE S&P 100 INDEX,E,1236.0899658203125
3583855,112878,2018-10-22,2018-10-22,20181019.0,C,1380000,0.55,1.25,0,0.12299,124068765,,1,CBOE S&P 100 INDEX,E,1231.02001953125
3586217,112878,2018-10-23,2018-10-23,20181019.0,C,1380000,0.6,1.45,0,0.130425,124068765,,1,CBOE S&P 100 INDEX,E,1225.8199462890625
3588579,112878,2018-10-24,2018-10-24,20181019.0,C,1380000,0.0,1.5,0,0.153717,124068765,,1,CBOE S&P 100 INDEX,E,1185.780029296875
3591063,112878,2018-10-25,2018-10-25,20181019.0,C,1380000,0.65,1.5,0,0.144321,124068765,,1,CBOE S&P 100 INDEX,E,1211.1099853515625
3593547,112878,2018-10-26,2018-10-26,20181019.0,C,1380000,0.2,1.05,0,0.148863,124068765,,1,CBOE S&P 100 INDEX,E,1189.06005859375
3595877,112878,2018-10-29,2018-10-29,20181019.0,C,1380000,0.0,1.5,0,0.164447,124068765,,1,CBOE S&P 100 INDEX,E,1177.68994140625
3598207,112878,2018-10-30,2018-10-30,20181019.0,C,1380000,0.25,0.9,0,0.147212,124068765,,1,CBOE S&P 100 INDEX,E,1193.699951171875
3600537,112878,2018-10-31,2018-10-31,20181019.0,C,1380000,0.3,1.0,0,0.139499,124068765,,1,CBOE S&P 100 INDEX,E,1208.8399658203125
3602987,112878,2018-11-01,2018-11-01,20181019.0,C,1380000,0.4,0.95,0,0.132879,124068765,,1,CBOE S&P 100 INDEX,E,1219.800048828125
3605437,112878,2018-11-02,2018-11-02,20181019.0,C,1380000,0.15,0.75,0,0.13234,124068765,,1,CBOE S&P 100 INDEX,E,1210.739990234375
3607757,112878,2018-11-05,2018-11-05,20181019.0,C,1380000,0.35,0.95,0,0.137363,124068765,,1,CBOE S&P 100 INDEX,E,1217.5
3610077,112878,2018-11-06,2018-11-06,20181019.0,C,1380000,0.3,0.85,0,0.130214,124068765,,1,CBOE S&P 100 INDEX,E,1224.6700439453125
3612397,112878,2018-11-07,2018-11-07,20181019.0,C,1380000,0.4,0.9,0,0.111881,124068765,,1,CBOE S&P 100 INDEX,E,1252.449951171875
