,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
2491354,112878,2016-06-13,2016-06-13,20160613.0,C,1100000,19.6,23.1,16,0.148176,110253974,,1,CBOE S&P 100 INDEX,E,919.4500122070312
2493002,112878,2016-06-14,2016-06-14,20160613.0,C,1100000,18.7,22.2,0,0.146371,110253974,,1,CBOE S&P 100 INDEX,E,918.4600219726562
2494658,112878,2016-06-15,2016-06-15,20160613.0,C,1100000,17.7,21.2,0,0.145296,110253974,,1,CBOE S&P 100 INDEX,E,915.72998046875
2496314,112878,2016-06-16,2016-06-16,20160613.0,C,1100000,17.4,20.9,0,0.142785,110253974,,1,CBOE S&P 100 INDEX,E,919.5399780273438
2497970,112878,2016-06-17,2016-06-17,20160613.0,C,1100000,16.1,19.6,0,0.141334,110253974,,1,CBOE S&P 100 INDEX,E,914.9500122070312
2499656,112878,2016-06-20,2016-06-20,20160613.0,C,1100000,17.0,20.5,0,0.141331,110253974,,1,CBOE S&P 100 INDEX,E,919.27001953125
2501342,112878,2016-06-21,2016-06-21,20160613.0,C,1100000,17.5,21.0,0,0.141158,110253974,,1,CBOE S&P 100 INDEX,E,922.0499877929688
2503126,112878,2016-06-22,2016-06-22,20160613.0,C,1100000,17.2,20.7,0,0.1411,110253974,,1,CBOE S&P 100 INDEX,E,920.8200073242188
2505012,112878,2016-06-23,2016-06-23,20160613.0,C,1100000,17.2,20.7,0,0.135202,110253974,,1,CBOE S&P 100 INDEX,E,932.5800170898438
2506898,112878,2016-06-24,2016-06-24,20160613.0,C,1100000,13.7,17.2,0,0.142149,110253974,,1,CBOE S&P 100 INDEX,E,900.510009765625
2508674,112878,2016-06-27,2016-06-27,20160613.0,C,1100000,10.5,13.7,0,0.138242,110253974,,1,CBOE S&P 100 INDEX,E,887.3800048828125
2510450,112878,2016-06-28,2016-06-28,20160613.0,C,1100000,11.6,14.8,0,0.134967,110253974,,1,CBOE S&P 100 INDEX,E,902.3599853515625
2512226,112878,2016-06-29,2016-06-29,20160613.0,C,1100000,13.9,17.4,0,0.135492,110253974,,1,CBOE S&P 100 INDEX,E,916.8200073242188
2514106,112878,2016-06-30,2016-06-30,20160630.0,C,1100000,16.3,19.8,2,0.136827,110253974,,1,CBOE S&P 100 INDEX,E,928.1300048828125
2515940,112878,2016-07-01,2016-07-01,20160630.0,C,1100000,16.8,20.3,0,0.137345,110253974,,1,CBOE S&P 100 INDEX,E,929.6799926757812
2517664,112878,2016-07-05,2016-07-05,20160630.0,C,1100000,16.1,19.6,0,0.138208,110253974,,1,CBOE S&P 100 INDEX,E,924.7100219726562
