,secid,date,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,optionid,forward_price,index_flag,issuer,exercise_style,S
3531314,112878,2018-09-20,2018-09-20,20180920.0,C,1140000,171.3,176.0,30,0.196648,121801243,,1,CBOE S&P 100 INDEX,E,1299.4000244140625
3533666,112878,2018-09-21,2018-09-21,20180920.0,C,1140000,170.3,173.6,0,0.194057,121801243,,1,CBOE S&P 100 INDEX,E,1298.1400146484375
3536064,112878,2018-09-24,2018-09-24,20180920.0,C,1140000,167.2,172.3,0,0.199149,121801243,,1,CBOE S&P 100 INDEX,E,1294.7099609375
3538462,112878,2018-09-25,2018-09-25,20180920.0,C,1140000,166.8,170.3,0,0.196852,121801243,,1,CBOE S&P 100 INDEX,E,1293.9100341796875
3540860,112878,2018-09-26,2018-09-26,20180920.0,C,1140000,162.8,168.1,0,0.197786,121801243,,1,CBOE S&P 100 INDEX,E,1290.0799560546875
3543376,112878,2018-09-27,2018-09-27,20180920.0,C,1140000,168.7,172.8,0,0.202607,121801243,,1,CBOE S&P 100 INDEX,E,1295.3199462890625
3545892,112878,2018-09-28,2018-09-28,20180920.0,C,1140000,166.4,170.6,0,0.196542,121801243,,1,CBOE S&P 100 INDEX,E,1294.27001953125
3548222,112878,2018-10-01,2018-10-01,20180920.0,C,1140000,171.4,175.7,0,0.195556,121801243,,1,CBOE S&P 100 INDEX,E,1300.8399658203125
3550630,112878,2018-10-02,2018-10-02,20180920.0,C,1140000,172.8,177.2,0,0.200279,121801243,,1,CBOE S&P 100 INDEX,E,1301.56005859375
3553038,112878,2018-10-03,2018-10-03,20180920.0,C,1140000,174.2,177.9,0,0.200978,121801243,,1,CBOE S&P 100 INDEX,E,1302.800048828125
3555562,112878,2018-10-04,2018-10-04,20180920.0,C,1140000,164.4,169.0,0,0.202279,121801243,,1,CBOE S&P 100 INDEX,E,1291.530029296875
3558086,112878,2018-10-05,2018-10-05,20180920.0,C,1140000,158.6,162.9,0,0.206768,121801243,,1,CBOE S&P 100 INDEX,E,1283.3399658203125
3560452,112878,2018-10-08,2018-10-08,20180920.0,C,1140000,158.8,164.5,0,0.210774,121801243,,1,CBOE S&P 100 INDEX,E,1283.8699951171875
3562818,112878,2018-10-09,2018-10-09,20180920.0,C,1140000,159.3,163.6,0,0.211375,121801243,,1,CBOE S&P 100 INDEX,E,1283.5999755859375
3565184,112878,2018-10-10,2018-10-10,20180920.0,C,1140000,126.4,132.3,0,0.220942,121801243,,1,CBOE S&P 100 INDEX,E,1239.8299560546875
3567680,112878,2018-10-11,2018-10-11,20180920.0,C,1140000,106.7,114.7,0,0.220269,121801243,,1,CBOE S&P 100 INDEX,E,1214.2900390625
3570176,112878,2018-10-12,2018-10-12,20180920.0,C,1140000,119.0,125.4,0,0.212455,121801243,,1,CBOE S&P 100 INDEX,E,1233.6600341796875
3572518,112878,2018-10-15,2018-10-15,20180920.0,C,1140000,113.0,118.9,0,0.216355,121801243,,1,CBOE S&P 100 INDEX,E,1224.489990234375
3574860,112878,2018-10-16,2018-10-16,20180920.0,C,1140000,129.5,135.1,0,0.205125,121801243,,1,CBOE S&P 100 INDEX,E,1250.4599609375
3577202,112878,2018-10-17,2018-10-17,20180920.0,C,1140000,130.8,135.7,0,0.20574,121801243,,1,CBOE S&P 100 INDEX,E,1251.6600341796875
3579544,112878,2018-10-18,2018-10-18,20180920.0,C,1140000,116.5,121.3,0,0.205642,121801243,,1,CBOE S&P 100 INDEX,E,1232.8299560546875
3581886,112878,2018-10-19,2018-10-19,20180920.0,C,1140000,121.0,125.4,0,0.213933,121801243,,1,CBOE S&P 100 INDEX,E,1236.0899658203125
3584248,112878,2018-10-22,2018-10-22,20180920.0,C,1140000,116.1,120.9,0,0.212528,121801243,,1,CBOE S&P 100 INDEX,E,1231.02001953125
3586610,112878,2018-10-23,2018-10-23,20180920.0,C,1140000,111.0,116.4,0,0.209253,121801243,,1,CBOE S&P 100 INDEX,E,1225.8199462890625
3588972,112878,2018-10-24,2018-10-24,20180920.0,C,1140000,82.6,92.5,0,0.214499,121801243,,1,CBOE S&P 100 INDEX,E,1185.780029296875
3591456,112878,2018-10-25,2018-10-25,20180920.0,C,1140000,101.2,106.4,0,0.21282,121801243,,1,CBOE S&P 100 INDEX,E,1211.1099853515625
3593940,112878,2018-10-26,2018-10-26,20180920.0,C,1140000,83.6,88.6,0,0.202532,121801243,,1,CBOE S&P 100 INDEX,E,1189.06005859375
3596270,112878,2018-10-29,2018-10-29,20180920.0,C,1140000,76.5,81.5,0,0.205143,121801243,,1,CBOE S&P 100 INDEX,E,1177.68994140625
3598600,112878,2018-10-30,2018-10-30,20180920.0,C,1140000,87.8,92.8,0,0.209611,121801243,,1,CBOE S&P 100 INDEX,E,1193.699951171875
